source_id,name,subtype,district,addr_raw,address_norm,center_source,match_level,extra
54382862,台南市第二一0分公司,全家便利商店股份有限公司,南區,臺南市南區大同路二段136巷2號,台南市南區大同路2段136巷2號,NONE,NONE,"{""branch_id"": ""54382862"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141121"", ""branch_status"": ""01"", ""established_date"": ""1030523""}"
28991538,台南市第二一二分公司,統一超商股份有限公司,南區,臺南市南區白雪里金華路1段235號1樓,台南市南區白雪里金華路1段235號,NONE,NONE,"{""branch_id"": ""28991538"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0990226""}"
90728447,台南市第二七○分公司,全家便利商店股份有限公司,南區,臺南市南區郡南里德興路47之1號,台南市南區郡南里德興路47之1號,NONE,NONE,"{""branch_id"": ""90728447"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141120"", ""branch_status"": ""01"", ""established_date"": ""1100311""}"
54378038,台南市第二三九分公司,統一超商股份有限公司,南區,臺南市南區大忠里中華南路1段178號1樓,台南市南區大忠里中華南路1段178號,NONE,NONE,"{""branch_id"": ""54378038"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1030226""}"
51665606,台南市第二三六分公司,全家便利商店股份有限公司,南區,臺南市南區喜北里喜樹路220號,台南市南區喜北里喜樹路220號,NONE,NONE,"{""branch_id"": ""51665606"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141124"", ""branch_status"": ""01"", ""established_date"": ""1070306""}"
24816659,台南市第二九五分公司,統一超商股份有限公司,南區,臺南市南區佛壇里明興路1322號1樓,台南市南區佛壇里明興路1322號,NONE,NONE,"{""branch_id"": ""24816659"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1080223""}"
93703960,台南市第二九六分公司,全家便利商店股份有限公司,南區,臺南市南區興農里萬年七街196號,台南市南區興農里萬年七街196號,NONE,NONE,"{""branch_id"": ""93703960"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141120"", ""branch_status"": ""01"", ""established_date"": ""1130411""}"
83477796,台南市第二五七分公司,全家便利商店股份有限公司,南區,臺南市南區新興里三官路9號,台南市南區新興里三官路9號,NONE,NONE,"{""branch_id"": ""83477796"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141124"", ""branch_status"": ""01"", ""established_date"": ""1090305""}"
82948600,台南市第二六八分公司,全家便利商店股份有限公司,南區,臺南市南區興農里萬年五街266號、268號1樓,台南市南區興農里萬年五街266號,NONE,NONE,"{""branch_id"": ""82948600"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141121"", ""branch_status"": ""01"", ""established_date"": ""1091210""}"
83152452,台南市第二六四分公司,全家便利商店股份有限公司,南區,臺南市南區金華里健康路二段273號、275號1樓,台南市南區金華里健康路2段273號,NONE,NONE,"{""branch_id"": ""83152452"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141121"", ""branch_status"": ""01"", ""established_date"": ""1090903""}"
84895740,台南市第六十分公司,統一超商股份有限公司,南區,臺南市南區新昌里西門路一段553號1樓,台南市南區新昌里西門路1段553號,NONE,NONE,"{""branch_id"": ""84895740"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1100524"", ""branch_status"": ""01"", ""established_date"": ""0830820""}"
90218541,台南市第四０六分公司,統一超商股份有限公司,南區,臺南市南區省躬里萬年七街380號1樓,台南市南區省躬里萬年七街380號,NONE,NONE,"{""branch_id"": ""90218541"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1101229""}"
97520111,台南市第四七四分公司,統一超商股份有限公司,南區,臺南市南區開南里21鄰新和東路138號1樓,台南市南區開南里21鄰新和東路138號,NONE,NONE,"{""branch_id"": ""97520111"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1130613""}"
93704525,台南市第四六九分公司,統一超商股份有限公司,南區,臺南市南區興農里萬年七街85號1樓,台南市南區興農里萬年七街85號,NONE,NONE,"{""branch_id"": ""93704525"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1130418""}"
70792217,台南市第四十五分公司,統一超商股份有限公司,南區,臺南市南區中和里五鄰灣裡路二六五號一樓,台南市南區中和里五鄰灣裡路二六五號,NONE,NONE,"{""branch_id"": ""70792217"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1130328"", ""branch_status"": ""01"", ""established_date"": ""0891204""}"
96752979,台南新和東分公司,全聯實業股份有限公司,南區,臺南市南區開南里新和東路155、155之1號1樓,台南市南區開南里新和東路155、155之1號,NONE,NONE,"{""branch_id"": ""96752979"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1130812""}"
24802634,台南明興分公司,全聯實業股份有限公司,南區,臺南市南區明興路53、55、57號,台南市南區明興路53、55、57號,NONE,NONE,"{""branch_id"": ""24802634"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1041126""}"
90270270,台南興昌分公司,全聯實業股份有限公司,南區,臺南市南區大成里興昌路38巷1號,台南市南區大成里興昌路38巷1號,NONE,NONE,"{""branch_id"": ""90270270"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": ""1150106"", ""branch_status"": ""01"", ""established_date"": ""1110609""}"
70779919,台南華興分公司,全家便利商店股份有限公司,南區,臺南市南區明興里中華南路二段110號1樓,台南市南區明興里中華南路2段110號,NONE,NONE,"{""branch_id"": ""70779919"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141121"", ""branch_status"": ""01"", ""established_date"": ""0890714""}"
94184895,台南萬年五分公司,全聯實業股份有限公司,南區,臺南市南區省躬里萬年五街270號,台南市南區省躬里萬年五街270號,NONE,NONE,"{""branch_id"": ""94184895"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": ""1131115"", ""branch_status"": ""01"", ""established_date"": ""1121004""}"
28973855,台南鹽埕分公司,全聯實業股份有限公司,南區,臺南市南區日新里金華路1段367號1樓,台南市南區日新里金華路1段367號,NONE,NONE,"{""branch_id"": ""28973855"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": ""1070323"", ""branch_status"": ""01"", ""established_date"": ""0980107""}"
27936896,第３１４６分公司,萊爾富國際股份有限公司,南區,臺南市南區郡南里德興路１號１樓,台南市南區郡南里德興路1號,NONE,NONE,"{""branch_id"": ""27936896"", ""company_id"": ""23285582"", ""company_name"": ""萊爾富國際股份有限公司"", ""updated_date"": ""1121122"", ""branch_status"": ""01"", ""established_date"": ""0950329""}"
28428764,第三五二二分公司,萊爾富國際股份有限公司,南區,臺南市南區開南里新建路37巷2號1樓,台南市南區開南里新建路37巷2號,NONE,NONE,"{""branch_id"": ""28428764"", ""company_id"": ""23285582"", ""company_name"": ""萊爾富國際股份有限公司"", ""updated_date"": ""1121121"", ""branch_status"": ""01"", ""established_date"": ""0970107""}"
53654393,第四0三二分公司,萊爾富國際股份有限公司,南區,臺南市南區南華里中華南路2段294號、296號、298號1樓,台南市南區南華里中華南路2段294號,NONE,NONE,"{""branch_id"": ""53654393"", ""company_id"": ""23285582"", ""company_name"": ""萊爾富國際股份有限公司"", ""updated_date"": ""1121122"", ""branch_status"": ""01"", ""established_date"": ""1010803""}"
90678283,台南市第二七四分公司,全家便利商店股份有限公司,善化區,臺南市善化區胡家里胡厝寮29之6號,台南市善化區胡家里胡厝寮29之6號,NONE,NONE,"{""branch_id"": ""90678283"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141203"", ""branch_status"": ""01"", ""established_date"": ""1100517""}"
51238007,台南市第二三0分公司,全家便利商店股份有限公司,善化區,臺南市善化區坐駕里建國路38號,台南市善化區坐駕里建國路38號,NONE,NONE,"{""branch_id"": ""51238007"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141203"", ""branch_status"": ""01"", ""established_date"": ""1051221""}"
93783942,台南市第二九三分公司,全家便利商店股份有限公司,善化區,臺南市善化區蓮潭里蓮潭北三街218號,台南市善化區蓮潭里蓮潭北三街218號,NONE,NONE,"{""branch_id"": ""93783942"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141203"", ""branch_status"": ""01"", ""established_date"": ""1120517""}"
53677332,台南市第二二六分公司,統一超商股份有限公司,善化區,臺南市善化區嘉北里13鄰352號1樓,台南市善化區嘉北里13鄰352號,NONE,NONE,"{""branch_id"": ""53677332"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1020903""}"
51867808,台南市第二八九分公司,統一超商股份有限公司,善化區,臺南市善化區文昌里中正路385號1樓,台南市善化區文昌里中正路385號,NONE,NONE,"{""branch_id"": ""51867808"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1070807""}"
83173415,台南市第二六六分公司,全家便利商店股份有限公司,善化區,臺南市善化區文昌里中興路149號,台南市善化區文昌里中興路149號,NONE,NONE,"{""branch_id"": ""83173415"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141203"", ""branch_status"": ""01"", ""established_date"": ""1091109""}"
54387091,台南市第二四五分公司,統一超商股份有限公司,善化區,臺南市善化區光文里中山路143-2號1樓,台南市善化區光文里中山路143號,NONE,NONE,"{""branch_id"": ""54387091"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1030730""}"
90218423,台南市第四０五分公司,統一超商股份有限公司,善化區,臺南市善化區光文里中山路243號1樓,台南市善化區光文里中山路243號,NONE,NONE,"{""branch_id"": ""90218423"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1101227""}"
90358562,台南市第四二二分公司,統一超商股份有限公司,善化區,臺南市善化區蓮潭里陽光大道587、589號1樓,台南市善化區蓮潭里陽光大道587、589號,NONE,NONE,"{""branch_id"": ""90358562"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1110719""}"
97615616,台南市第四八八分公司,統一超商股份有限公司,善化區,臺南市善化區昌隆里東勢寮186-9號1樓,台南市善化區昌隆里東勢寮186號,NONE,NONE,"{""branch_id"": ""97615616"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1140326""}"
93502099,台南市第四六二分公司,統一超商股份有限公司,善化區,臺南市善化區胡家里胡厝寮30-3號1樓,台南市善化區胡家里胡厝寮30號,NONE,NONE,"{""branch_id"": ""93502099"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1130112""}"
16448863,台南縣第７３分公司,統一超商股份有限公司,善化區,臺南市善化區小新里成功路２–２號,台南市善化區小新里成功路2–2號,NONE,NONE,"{""branch_id"": ""16448863"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1130328"", ""branch_status"": ""01"", ""established_date"": ""0870604""}"
16840938,台南縣第９８分公司,統一超商股份有限公司,善化區,臺南市善化區坐駕里中正路三八六號一樓,台南市善化區坐駕里中正路三八六號,NONE,NONE,"{""branch_id"": ""16840938"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1130328"", ""branch_status"": ""01"", ""established_date"": ""0880415""}"
27933841,台南縣第一七八分公司,統一超商股份有限公司,善化區,臺南市善化區坐駕里12鄰大成路319號,台南市善化區坐駕里12鄰大成路319號,NONE,NONE,"{""branch_id"": ""27933841"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0950120""}"
27245611,台南縣第一五四分公司,統一超商股份有限公司,善化區,臺南市善化區文正里興農路4號1樓,台南市善化區文正里興農路4號,NONE,NONE,"{""branch_id"": ""27245611"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0931108""}"
27938445,台南縣第一八八分公司,統一超商股份有限公司,善化區,臺南市善化區什乃里10鄰什乃190號,台南市善化區什乃里10鄰什乃190號,NONE,NONE,"{""branch_id"": ""27938445"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0950426""}"
27257720,台南縣第一六八分公司,統一超商股份有限公司,善化區,臺南市善化區田寮里7鄰六分寮74-1號1樓,台南市善化區田寮里7鄰六分寮74號,NONE,NONE,"{""branch_id"": ""27257720"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0940614""}"
16837027,台南縣第九十三分公司,統一超商股份有限公司,善化區,臺南市善化區北關里中山路518號,台南市善化區北關里中山路518號,NONE,NONE,"{""branch_id"": ""16837027"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1130328"", ""branch_status"": ""01"", ""established_date"": ""0880301""}"
28435385,台南縣第二二七分公司,統一超商股份有限公司,善化區,臺南市善化區小新里7鄰成功路173之1號1樓,台南市善化區小新里7鄰成功路173之1號,NONE,NONE,"{""branch_id"": ""28435385"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0970527""}"
89131482,善化中山分公司,全聯實業股份有限公司,善化區,臺南市善化區光文里中山路78號及80號1、2樓,台南市善化區光文里中山路78號,NONE,NONE,"{""branch_id"": ""89131482"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1111223""}"
27246251,善化住華分公司,全家便利商店股份有限公司,善化區,臺南市善化區南關里環東路二段32號2樓,台南市善化區南關里環東路2段32號,NONE,NONE,"{""branch_id"": ""27246251"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141203"", ""branch_status"": ""01"", ""established_date"": ""0931123""}"
27253891,善化光文分公司,全家便利商店股份有限公司,善化區,臺南市善化區光文里中山路99號1樓,台南市善化區光文里中山路99號,NONE,NONE,"{""branch_id"": ""27253891"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141203"", ""branch_status"": ""01"", ""established_date"": ""0940414""}"
53028203,善化和平分公司,全家便利商店股份有限公司,善化區,臺南市善化區中山路231之6號1樓,台南市善化區中山路231之6號,NONE,NONE,"{""branch_id"": ""53028203"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141203"", ""branch_status"": ""01"", ""established_date"": ""1010330""}"
90303336,善化善新分公司,全聯實業股份有限公司,善化區,臺南市善化區蓮潭里目加溜灣大道427、429號,台南市善化區蓮潭里目加溜灣大道427、429號,NONE,NONE,"{""branch_id"": ""90303336"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": ""1130612"", ""branch_status"": ""01"", ""established_date"": ""1110905""}"
27930197,善化正國分公司,全家便利商店股份有限公司,善化區,臺南市善化區文昌里中正路160號1樓,台南市善化區文昌里中正路160號,NONE,NONE,"{""branch_id"": ""27930197"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141203"", ""branch_status"": ""01"", ""established_date"": ""0941202""}"
90181930,台南市第四一四分公司,統一超商股份有限公司,大內區,臺南市大內區內庄172-8號1樓,台南市大內區內庄172號,NONE,NONE,"{""branch_id"": ""90181930"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1110323""}"
28437031,台南縣第二三０分公司,統一超商股份有限公司,大內區,臺南市大內區石城村16鄰石子瀨122之153號1樓,台南市大內區石城村16鄰石子瀨122之153號,NONE,NONE,"{""branch_id"": ""28437031"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0970710""}"
54398858,台南市第一一四分公司,統一超商股份有限公司,學甲區,臺南市學甲區仁得里01鄰華宗路321號1樓,台南市學甲區仁得里01鄰華宗路321號,NONE,NONE,"{""branch_id"": ""54398858"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1040313""}"
96797552,台南市第五四０分公司,統一超商股份有限公司,學甲區,臺南市學甲區光華里中洲571號1樓,台南市學甲區光華里中洲571號,NONE,NONE,"{""branch_id"": ""96797552"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1140124""}"
16433897,台南縣第５９分公司,統一超商股份有限公司,學甲區,臺南市學甲區慈生里１鄰中正路２９８號１樓,台南市學甲區慈生里1鄰中正路298號,NONE,NONE,"{""branch_id"": ""16433897"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1130328"", ""branch_status"": ""01"", ""established_date"": ""0861226""}"
27239391,學甲狀元分公司,全家便利商店股份有限公司,學甲區,臺南市學甲區西明里中山路183號之6.一樓,台南市學甲區西明里中山路183號,NONE,NONE,"{""branch_id"": ""27239391"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141203"", ""branch_status"": ""01"", ""established_date"": ""0930721""}"
83202798,台南公學分公司,全聯實業股份有限公司,安南區,臺南市安南區佃東里公學路四段29、31號,台南市安南區佃東里公學路4段29、31號,NONE,NONE,"{""branch_id"": ""83202798"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": ""1120208"", ""branch_status"": ""01"", ""established_date"": ""1091230""}"
28981905,台南培安分公司,全聯實業股份有限公司,安南區,臺南市安南區安西里安和路一段463號1樓,台南市安南區安西里安和路1段463號,NONE,NONE,"{""branch_id"": ""28981905"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": ""1141209"", ""branch_status"": ""01"", ""established_date"": ""0980803""}"
27251508,台南大安分公司,全家便利商店股份有限公司,安南區,臺南市安南區大安里大安街140號1樓,台南市安南區大安里大安街140號,NONE,NONE,"{""branch_id"": ""27251508"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141124"", ""branch_status"": ""01"", ""established_date"": ""0940225""}"
28971940,台南安中分公司,全聯實業股份有限公司,安南區,臺南市安南區鳳凰里安中路1段872號1樓,台南市安南區鳳凰里安中路1段872號,NONE,NONE,"{""branch_id"": ""28971940"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": ""1090311"", ""branch_status"": ""01"", ""established_date"": ""0971119""}"
70773366,台南安中分公司,全家便利商店股份有限公司,安南區,臺南市安南區梅花里安中路一段699巷1號1樓,台南市安南區梅花里安中路1段699巷1號,NONE,NONE,"{""branch_id"": ""70773366"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141124"", ""branch_status"": ""01"", ""established_date"": ""0890520""}"
70785497,台南安南分公司,全家便利商店股份有限公司,安南區,臺南市安南區溪墘里海佃路一段160號1樓,台南市安南區溪墘里海佃路1段160號,NONE,NONE,"{""branch_id"": ""70785497"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141124"", ""branch_status"": ""01"", ""established_date"": ""0890918""}"
80345293,台南安和分公司,全聯實業股份有限公司,安南區,臺南市安南區安和路五段308、310、312、316、318、320號,台南市安南區安和路5段308、310、312、316、318、320號,NONE,NONE,"{""branch_id"": ""80345293"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": ""1041002"", ""branch_status"": ""01"", ""established_date"": ""0911015""}"
51164997,台南安富分公司,全聯實業股份有限公司,安南區,臺南市安南區安富里安富街346號,台南市安南區安富里安富街346號,NONE,NONE,"{""branch_id"": ""51164997"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1051117""}"
27939577,台南安慶分公司,全家便利商店股份有限公司,安南區,臺南市安南區理想里大安街728號1樓,台南市安南區理想里大安街728號,NONE,NONE,"{""branch_id"": ""27939577"", ""company_id"": ""23060248"", ""company_name"": ""全家便利商店股份有限公司"", ""updated_date"": ""1141121"", ""branch_status"": ""01"", ""established_date"": ""0950516""}"
90670769,台南宜居分公司,全聯實業股份有限公司,安南區,臺南市安南區海南里宜居路239號,台南市安南區海南里宜居路239號,NONE,NONE,"{""branch_id"": ""90670769"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1110301""}"
83111495,台南州南分公司,全聯實業股份有限公司,安南區,臺南市安南區州南里安和路四段259、261號,台南市安南區州南里安和路4段259、261號,NONE,NONE,"{""branch_id"": ""83111495"", ""company_id"": ""16740494"", ""company_name"": ""全聯實業股份有限公司"", ""updated_date"": ""1091230"", ""branch_status"": ""01"", ""established_date"": ""1090901""}"
96979384,台南巿第４９分公司,統一超商股份有限公司,安南區,臺南市安南區州南里安和路四段５２０號１樓,台南市安南區州南里安和路4段520號,NONE,NONE,"{""branch_id"": ""96979384"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1130328"", ""branch_status"": ""01"", ""established_date"": ""0850606""}"
89391971,台南巿第六十六分公司,統一超商股份有限公司,安南區,臺南市安南區淵中里安中路三段４３５．４３７號１樓,台南市安南區淵中里安中路3段435437號,NONE,NONE,"{""branch_id"": ""89391971"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1100524"", ""branch_status"": ""01"", ""established_date"": ""0840331""}"
16637251,台南市第１１６分公司,統一超商股份有限公司,安南區,臺南市安南區溪頂里北安路二段122號1樓,台南市安南區溪頂里北安路2段122號,NONE,NONE,"{""branch_id"": ""16637251"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1130328"", ""branch_status"": ""01"", ""established_date"": ""0870817""}"
24788675,台南市第一一五分公司,統一超商股份有限公司,安南區,臺南市安南區塭南里22鄰長和路2段12巷272號1樓,台南市安南區塭南里22鄰長和路2段12巷272號,NONE,NONE,"{""branch_id"": ""24788675"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": null, ""branch_status"": ""01"", ""established_date"": ""1040320""}"
80332826,台南市第一一八分公司,統一超商股份有限公司,安南區,臺南市安南區海東里大安街58、60、62、64號1樓,台南市安南區海東里大安街58、60、62、64號,NONE,NONE,"{""branch_id"": ""80332826"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0910430""}"
80337977,台南市第一三九分公司,統一超商股份有限公司,安南區,臺南市安南區安富里十鄰安富街341、343、345號1樓,台南市安南區安富里十鄰安富街341、343、345號,NONE,NONE,"{""branch_id"": ""80337977"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0910709""}"
28420221,台南市第一九一分公司,統一超商股份有限公司,安南區,臺南市安南區南興里公學路5段685號1樓,台南市安南區南興里公學路5段685號,NONE,NONE,"{""branch_id"": ""28420221"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0960829""}"
28427815,台南市第一九七分公司,統一超商股份有限公司,安南區,臺南市安南區理想里海佃路2段432號,台南市安南區理想里海佃路2段432號,NONE,NONE,"{""branch_id"": ""28427815"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0961225""}"
16834794,台南市第一二一分公司,統一超商股份有限公司,安南區,臺南市安南區州南里長和一街39號1樓,台南市安南區州南里長和一街39號,NONE,NONE,"{""branch_id"": ""16834794"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1130328"", ""branch_status"": ""01"", ""established_date"": ""0880121""}"
27952017,台南市第一八五分公司,統一超商股份有限公司,安南區,臺南市安南區安慶里長溪路1段307號1樓,台南市安南區安慶里長溪路1段307號,NONE,NONE,"{""branch_id"": ""27952017"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0960124""}"
27254060,台南市第一六一分公司,統一超商股份有限公司,安南區,臺南市安南區塭南里7鄰安昌街101號1樓,台南市安南區塭南里7鄰安昌街101號,NONE,NONE,"{""branch_id"": ""27254060"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0940419""}"
27259641,台南市第一六三分公司,統一超商股份有限公司,安南區,臺南市安南區鹿耳里鹽田路2號1樓,台南市安南區鹿耳里鹽田路2號,NONE,NONE,"{""branch_id"": ""27259641"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0940720""}"
27923914,台南市第一六六分公司,統一超商股份有限公司,安南區,臺南市安南區府安路5段154、155、156號1樓,台南市安南區府安路5段154、155、156號,NONE,NONE,"{""branch_id"": ""27923914"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1130628"", ""branch_status"": ""01"", ""established_date"": ""0940826""}"
80034586,台南市第一四七分公司,統一超商股份有限公司,安南區,臺南市安南區長安里長溪路三段399號1樓,台南市安南區長安里長溪路3段399號,NONE,NONE,"{""branch_id"": ""80034586"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1120105"", ""branch_status"": ""01"", ""established_date"": ""0921204""}"
70770608,台南市第一四四分公司,統一超商股份有限公司,安南區,臺南市安南區安東里安和路一段三０八號,台南市安南區安東里安和路1段三0八號,NONE,NONE,"{""branch_id"": ""70770608"", ""company_id"": ""22555003"", ""company_name"": ""統一超商股份有限公司"", ""updated_date"": ""1130328"", ""branch_status"": ""01"", ""established_date"": ""0890425""}"
