Seq,區碼,區名,地段碼,地段名,地號,經度,緯度
4664,D35,龍崎區,7037,中坑子段,829-13,120.3594036267,22.9162693331
4665,D35,龍崎區,7037,中坑子段,829-14,120.3600172674,22.9161946210
4666,D35,龍崎區,7037,中坑子段,829-15,120.3584675670,22.9161066907
4667,D35,龍崎區,7037,中坑子段,829-16,120.3597335506,22.9163204983
4668,D35,龍崎區,7037,中坑子段,830,120.3593025355,22.9165602074
4669,D35,龍崎區,7037,中坑子段,831,120.3584636478,22.9169118358
4670,D35,龍崎區,7037,中坑子段,831-1,120.3586025548,22.9170680986
4671,D35,龍崎區,7037,中坑子段,831-2,120.3582359859,22.9171527120
4672,D35,龍崎區,7037,中坑子段,831-3,120.3579428392,22.9169084548
4673,D35,龍崎區,7037,中坑子段,832,120.3613069055,22.9185121465
4674,D35,龍崎區,7037,中坑子段,832-1,120.3602354933,22.9187373775
4675,D35,龍崎區,7037,中坑子段,832-2,120.3596650803,22.9183315303
4676,D35,龍崎區,7037,中坑子段,832-3,120.3604198421,22.9186131564
4677,D35,龍崎區,7037,中坑子段,832-5,120.3617517277,22.9179816664
4678,D35,龍崎區,7037,中坑子段,833,120.3611298809,22.9181116910
4679,D35,龍崎區,7037,中坑子段,833-1,120.3611064648,22.9179020874
4680,D35,龍崎區,7037,中坑子段,833-2,120.3607146639,22.9180096384
4681,D35,龍崎區,7037,中坑子段,833-4,120.3613987938,22.9181075257
4682,D35,龍崎區,7037,中坑子段,833-5,120.3621496276,22.9171163932
4683,D35,龍崎區,7037,中坑子段,833-6,120.3618454779,22.9171880020
4684,D35,龍崎區,7037,中坑子段,833-7,120.3616738248,22.9174030757
4685,D35,龍崎區,7037,中坑子段,833-8,120.3613018838,22.9177267982
4686,D35,龍崎區,7037,中坑子段,833-9,120.3620613560,22.9173841362
4687,D35,龍崎區,7037,中坑子段,833-10,120.3619694925,22.9177382405
4688,D35,龍崎區,7037,中坑子段,833-12,120.3614285967,22.9179660070
4689,D35,龍崎區,7037,中坑子段,834,120.3612801288,22.9172834169
4690,D35,龍崎區,7037,中坑子段,834-1,120.3617019278,22.9170391789
4691,D35,龍崎區,7037,中坑子段,835,120.3620092858,22.9175183215
4692,D35,龍崎區,7037,中坑子段,835-1,120.3618979962,22.9174349731
4693,D35,龍崎區,7037,中���子段,836,120.3622653766,22.9176253348
4694,D35,龍崎區,7037,中坑子段,837,120.3627114989,22.9175848496
4695,D35,龍崎區,7037,中坑子段,837-2,120.3626171027,22.9173768676
4696,D35,龍崎區,7037,中坑子段,837-5,120.3625671436,22.9174695939
4697,D35,龍崎區,7037,中坑子段,837-9,120.3625511869,22.9178235513
4698,D35,龍崎區,7037,中坑子段,837-10,120.3624969718,22.9178950887
4699,D35,龍崎區,7037,中坑子段,838,120.3643051624,22.9181245856
4700,D35,龍崎區,7037,中坑子段,846,120.3608886274,22.9200814509
4701,D35,龍崎區,7037,中坑子段,846-1,120.3603056064,22.9202346775
4702,D35,龍崎區,7037,中坑子段,846-6,120.3600805098,22.9198260094
4703,D35,龍崎區,7037,中坑子段,846-7,120.3603572096,22.9198985843
4704,D35,龍崎區,7037,中坑子段,846-12,120.3604442984,22.9194002049
4705,D35,龍崎區,7037,中坑子段,849-2,120.3610831183,22.9216419939
4706,D35,龍崎區,7037,中坑子段,850,120.3633294085,22.9220916485
4707,D35,龍崎區,7037,中坑子段,850-2,120.3601112092,22.9221461386
4708,D35,龍崎區,7037,中坑子段,850-3,120.3623436459,22.9225169360
4709,D35,龍崎區,7037,中坑子段,850-7,120.3626178024,22.9228979128
4710,D35,龍崎區,7037,中坑子段,850-8,120.3620708086,22.9230069588
4711,D35,龍崎區,7037,中坑子段,850-11,120.3638256851,22.9226065975
4712,D35,龍崎區,7037,中坑子段,850-14,120.3614958354,22.9226585631
4713,D35,龍崎區,7037,中坑子段,850-26,120.3620277606,22.9229868290
4714,D35,龍崎區,7037,中坑子段,850-27,120.3644075798,22.9219501711
4715,D35,龍崎區,7037,中坑子段,850-36,120.3634818120,22.9227723100
4716,D35,龍崎區,7037,中坑子段,850-37,120.3647224505,22.9219983279
4717,D35,龍崎區,7037,中坑子段,850-38,120.3646716873,22.9223245806
4718,D35,龍崎區,7037,中坑子段,850-39,120.3624963095,22.9227802309
4719,D35,龍崎區,7037,中坑子段,850-41,120.3646415264,22.9218757706
4720,D35,龍崎區,7037,中坑子段,851,120.3587847720,22.9227496742
4721,D35,龍崎區,7037,中坑子段,851-1,120.3589000813,22.9226235298
4722,D35,龍崎區,7037,中坑子段,852,120.3601132846,22.9250926367
4723,D35,龍崎區,7037,中坑子段,852-1,120.3601965501,22.9247552300
4724,D35,龍崎區,7037,中坑子段,852-2,120.3599943976,22.9240286505
4725,D35,龍崎區,7037,中坑子段,853,120.3601180276,22.9257191087
4726,D35,龍崎區,7037,中坑子段,853-2,120.3597333566,22.9262791885
4727,D35,龍崎區,7037,中坑子段,853-3,120.3602129658,22.9272327350
4728,D35,龍崎區,7037,中坑子段,853-4,120.3594773293,22.9247605616
4729,D35,龍崎區,7037,中坑子段,853-5,120.3598389509,22.9250226775
4730,D35,龍崎區,7037,中坑子段,853-6,120.3598327282,22.9244267139
4731,D35,龍崎區,7037,中坑子段,853-9,120.3601595699,22.9252291464
4732,D35,龍崎區,7037,中坑子段,854,120.3599805194,22.9258334969
4733,D35,龍崎區,7037,中坑子段,856,120.3576007061,22.9266859385
4734,D35,龍崎區,7037,中坑子段,856-1,120.3584495178,22.9278975392
4735,D35,龍崎區,7037,中坑子段,856-2,120.3583482707,22.9287809438
4736,D35,龍崎區,7037,中坑子段,856-3,120.3574560628,22.9267683961
4737,D35,龍崎區,7037,中坑子段,856-4,120.3570912560,22.9266214938
4738,D35,龍崎區,7037,中坑子段,856-5,120.3585030619,22.9284640233
4739,D35,龍崎區,7037,中坑子段,856-6,120.3577691303,22.9251144842
4740,D35,龍崎區,7037,中坑子段,856-7,120.3582835948,22.9282389757
4741,D35,龍崎區,7037,中坑子段,856-8,120.3589824330,22.9279009909
4742,D35,龍崎區,7037,中坑子段,856-9,120.3591999346,22.9272695126
4743,D35,龍崎區,7037,中坑子段,856-10,120.3575180968,22.9261436335
4744,D35,龍崎區,7037,中坑子段,856-11,120.3574605236,22.9272803927
4745,D35,龍崎區,7037,中坑子段,856-12,120.3579978290,22.9287668917
4746,D35,龍崎區,7037,中坑子段,856-13,120.3575311662,22.9258430171
4747,D35,龍崎區,7037,中坑子段,856-14,120.3574047853,22.9285818194
4748,D35,龍崎區,7037,中坑子段,856-15,120.3578622138,22.9283234775
4749,D35,龍崎區,7037,中坑子段,856-16,120.3579453305,22.9279604874
4750,D35,龍崎區,7037,中坑子段,856-17,120.3582766564,22.9275325409
4751,D35,龍崎區,7037,中坑子段,856-18,120.3584472342,22.9277510364
4752,D35,龍崎區,7037,中坑子段,856-19,120.3585982735,22.9273847747
4753,D35,龍崎區,7037,中坑子段,856-20,120.3579626423,22.9265404778
4754,D35,龍崎區,7037,中坑子段,856-21,120.3588077657,22.9266759248
4755,D35,龍崎區,7037,中坑子段,856-22,120.3586798104,22.9260692056
4756,D35,龍崎區,7037,中坑子段,856-23,120.3582491214,22.9259271450
4757,D35,龍崎區,7037,中坑子段,856-24,120.3579087484,22.9254692546
4758,D35,龍崎區,7037,中坑子段,856-25,120.3581134797,22.9249896260
4759,D35,龍崎區,7037,中坑子段,856-26,120.3586710501,22.9249429090
4760,D35,龍崎區,7037,中坑子段,856-27,120.3588799594,22.9247079353
4761,D35,龍崎區,7037,中坑子段,856-28,120.3591293123,22.9260188723
4762,D35,龍崎區,7037,中坑子段,856-29,120.3594426228,22.9267362043
4763,D35,龍崎區,7037,中坑子段,856-30,120.3575043606,22.9269549355
4764,D35,龍崎區,7037,中坑子段,856-31,120.3589586009,22.9245064941
4765,D35,龍崎區,7037,中坑子段,856-32,120.3589839735,22.9241126810
4766,D35,龍崎區,7037,中坑子段,856-33,120.3578992760,22.9273771428
4767,D35,龍崎區,7037,中坑子段,856-34,120.3578836719,22.9271393666
4768,D35,龍崎區,7037,中坑子段,856-35,120.3580558365,22.9271668330
4769,D35,龍崎區,7037,中坑子段,856-36,120.3579765786,22.9275409638
4770,D35,龍崎區,7037,中坑子段,856-37,120.3575240381,22.9276043515
4771,D35,龍崎區,7037,中坑子段,856-38,120.3572044246,22.9275512697
4772,D35,龍崎區,7037,中坑子段,856-39,120.3570310415,22.9274605461
4773,D35,龍崎區,7037,中坑子段,856-40,120.3589888242,22.9280789013
4774,D35,龍崎區,7037,中坑子段,856-41,120.3585963513,22.9281711578
4775,D35,龍崎區,7037,中坑子段,856-42,120.3584704027,22.9254826007
4776,D35,龍崎區,7037,中坑子段,857,120.3581703412,22.9251068044
4777,D35,龍崎區,7037,中坑子段,858,120.3578352586,22.9254328413
4778,D35,龍崎區,7037,中坑子段,859,120.3579195744,22.9258128202
4779,D35,龍崎區,7037,中坑子段,860,120.3588362618,22.9291008719
4780,D35,龍崎區,7037,中坑子段,860-1,120.3585037447,22.9292680936
4781,D35,龍崎區,7037,中坑子段,861,120.3591941760,22.9297087953
4782,D35,龍崎區,7037,中坑子段,861-1,120.3587573258,22.9304310560
4783,D35,龍崎區,7037,中坑子段,861-2,120.3592426115,22.9312828696
4784,D35,龍崎區,7037,中坑子段,861-3,120.3605012777,22.9304932101
4785,D35,龍崎區,7037,中坑子段,861-4,120.3603084100,22.9296039658
4786,D35,龍崎區,7037,中坑子段,861-5,120.3593381730,22.9282206995
4787,D35,龍崎區,7037,中坑子段,861-6,120.3594342649,22.9285943536
4788,D35,龍崎區,7037,中坑子段,861-7,120.3602013263,22.9284434921
4789,D35,龍崎區,7037,中坑子段,861-8,120.3597630238,22.9311532084
4790,D35,龍崎區,7037,中坑子段,861-9,120.3597604586,22.9304307109
4791,D35,龍崎區,7037,中坑子段,861-10,120.3596849471,22.9296503976
4792,D35,龍崎區,7037,中坑子段,861-11,120.3596207565,22.9287598132
4793,D35,龍崎區,7037,中坑子段,861-12,120.3595744933,22.9314949703
4794,D35,龍崎區,7037,中坑子段,861-13,120.3592198211,22.9316267220
4795,D35,龍崎區,7037,中坑子段,862,120.3575698863,22.9303153337
4796,D35,龍崎區,7037,中坑子段,862-1,120.3572755522,22.9297606364
4797,D35,龍崎區,7037,中坑子段,862-2,120.3566292647,22.9289280262
4798,D35,龍崎區,7037,中坑子段,862-3,120.3584174954,22.9307105270
4799,D35,龍崎區,7037,中坑子段,863,120.3570537457,22.9311209605
4800,D35,龍崎區,7037,中坑子段,863-1,120.3584078487,22.9315622604
4801,D35,龍崎區,7037,中坑子段,863-2,120.3567452977,22.9319222688
4802,D35,龍崎區,7037,中坑子段,863-3,120.3574828655,22.9312983907
4803,D35,龍崎區,7037,中坑子段,864,120.3583873256,22.9319261660
4804,D35,龍崎區,7037,中坑子段,865,120.3587040304,22.9325494170
4805,D35,龍崎區,7037,中坑子段,865-1,120.3584616416,22.9333914568
4806,D35,龍崎區,7037,中坑子段,865-2,120.3587204172,22.9335915962
4807,D35,龍崎區,7037,中坑子段,865-3,120.3578496205,22.9334817347
4808,D35,龍崎區,7037,中坑子段,865-4,120.3596048864,22.9334153507
4809,D35,龍崎區,7037,中坑子段,865-6,120.3605044268,22.9328996244
4810,D35,龍崎區,7037,中坑子段,865-7,120.3592710657,22.9332342671
4811,D35,龍崎區,7037,中坑子段,865-8,120.3585443456,22.9327201556
4812,D35,龍崎區,7037,中坑子段,865-9,120.3582991076,22.9329142386
4813,D35,龍崎區,7037,中坑子段,865-10,120.3590851322,22.9336982729
4814,D35,龍崎區,7037,中坑子段,865-11,120.3587191317,22.9333003833
4815,D35,龍崎區,7037,中坑子段,865-12,120.3592083635,22.9319383455
4816,D35,龍崎區,7037,中坑子段,865-13,120.3574040220,22.9327128491
4817,D35,龍崎區,7037,中坑子段,865-14,120.3573832083,22.9322798882
4818,D35,龍崎區,7037,中坑子段,865-15,120.3583764673,22.9339523719
4819,D35,龍崎區,7037,中坑子段,865-16,120.3568671815,22.9331428050
4820,D35,龍崎區,7037,中坑子段,865-17,120.3588998393,22.9327683894
4821,D35,龍崎區,7037,中坑子段,865-18,120.3598699363,22.9331704460
4822,D35,龍崎區,7037,中坑子段,865-19,120.3602187977,22.9325708068
4823,D35,龍崎區,7037,中坑子段,865-20,120.3599193357,22.9319982864
4824,D35,龍崎區,7037,中坑子段,865-23,120.3599107181,22.9334020716
4825,D35,龍崎區,7037,中坑子段,866,120.3583254345,22.9337966666
4826,D35,龍崎區,7037,中坑子段,867,120.3584324171,22.9339889300
4827,D35,龍崎區,7037,中坑子段,868,120.3569109121,22.9343510291
4828,D35,龍崎區,7037,中坑子段,868-1,120.3568632103,22.9348241353
4829,D35,龍崎區,7037,中坑子段,868-2,120.3573952950,22.9344129973
4830,D35,龍崎區,7037,中坑子段,868-3,120.3564495193,22.9338856119
4831,D35,龍崎區,7037,中坑子段,868-4,120.3560919884,22.9349022891
4832,D35,龍崎區,7037,中坑子段,868-5,120.3569707022,22.9354514742
4833,D35,龍崎區,7037,中坑子段,868-6,120.3560151743,22.9346716613
4834,D35,龍崎區,7037,中坑子段,868-7,120.3569427306,22.9340528793
4835,D35,龍崎區,7037,中坑子段,868-8,120.3562909470,22.9352687843
4836,D35,龍崎區,7037,中坑子段,869,120.3553195264,22.9340393276
4837,D35,龍崎區,7037,中坑子段,869-1,120.3545402469,22.9301885356
4838,D35,龍崎區,7037,中坑子段,869-2,120.3548945793,22.9341918041
4839,D35,龍崎區,7037,中坑子段,869-3,120.3523956432,22.9337046205
4840,D35,龍崎區,7037,中坑子段,869-4,120.3500553570,22.9328478495
4841,D35,龍崎區,7037,中坑子段,869-5,120.3552399481,22.9344705606
4842,D35,龍崎區,7037,中坑子段,869-6,120.3548307932,22.9346358570
4843,D35,龍崎區,7037,中坑子段,869-7,120.3546302886,22.9343708217
4844,D35,龍崎區,7037,中坑子段,869-9,120.3511278003,22.9334641522
4845,D35,龍崎區,7037,中坑子段,869-11,120.3513699308,22.9337731912
4846,D35,龍崎區,7037,中坑子段,869-13,120.3509997675,22.9328982893
4847,D35,龍崎區,7037,中坑子段,869-16,120.3502153044,22.9321516566
4848,D35,龍崎區,7037,中坑子段,869-18,120.3546844675,22.9288798733
4849,D35,龍崎區,7037,中坑子段,869-19,120.3545651897,22.9275996352
4850,D35,龍崎區,7037,中坑子段,869-20,120.3563845820,22.9286793955
4851,D35,龍崎區,7037,中坑子段,869-21,120.3528633124,22.9270435390
4852,D35,龍崎區,7037,中坑子段,870,120.3559410612,22.9339281292
4853,D35,龍崎區,7037,中坑子段,871,120.3561522744,22.9331543794
4854,D35,龍崎區,7037,中坑子段,872,120.3556803150,22.9328248838
4855,D35,龍崎區,7037,中坑子段,873,120.3554428947,22.9329333073
4856,D35,龍崎區,7037,中坑子段,874,120.3552291837,22.9325896340
4857,D35,龍崎區,7037,中坑子段,875,120.3538576495,22.9315479081
4858,D35,龍崎區,7037,中坑子段,876,120.3519243334,22.9301178571
4859,D35,龍崎區,7037,中坑子段,877,120.3530951248,22.9309097594
4860,D35,龍崎區,7037,中坑子段,878,120.3531374579,22.9303821738
4861,D35,龍崎區,7037,中坑子段,879,120.3537340538,22.9281081533
4862,D35,龍崎區,7037,中坑子段,880,120.3573914330,22.9230816014
4863,D35,龍崎區,7037,中坑子段,880-1,120.3567471640,22.9229472224
4864,D35,龍崎區,7037,中坑子段,880-2,120.3578139069,22.9239079841
4865,D35,龍崎區,7037,中坑子段,880-3,120.3577185383,22.9250892586
4866,D35,龍崎區,7037,中坑子段,880-4,120.3570585034,22.9219564274
4867,D35,龍崎區,7037,中坑子段,880-5,120.3560416288,22.9237679513
4868,D35,龍崎區,7037,中坑子段,880-6,120.3566792473,22.9268809120
4869,D35,龍崎區,7037,中坑子段,880-7,120.3567384562,22.9232307261
4870,D35,龍崎區,7037,中坑子段,880-8,120.3567299811,22.9239939607
4871,D35,龍崎區,7037,中坑子段,880-9,120.3573190524,22.9245402148
4872,D35,龍崎區,7037,中坑子段,880-10,120.3565912320,22.9249053510
4873,D35,龍崎區,7037,中坑子段,880-11,120.3569304773,22.9245763810
4874,D35,龍崎區,7037,中坑子段,880-12,120.3559760635,22.9257235832
4875,D35,龍崎區,7037,中坑子段,880-13,120.3559785572,22.9265660654
4876,D35,龍崎區,7037,中坑子段,880-14,120.3555972144,22.9260969685
4877,D35,龍崎區,7037,中坑子段,880-15,120.3569960901,22.9269142724
4878,D35,龍崎區,7037,中坑子段,880-16,120.3568599609,22.9263804081
4879,D35,龍崎區,7037,中坑子段,880-17,120.3563184569,22.9251446063
4880,D35,龍崎區,7037,中坑子段,880-20,120.3564485300,22.9242507169
4881,D35,龍崎區,7037,中坑子段,880-21,120.3581075402,22.9224758864
4882,D35,龍崎區,7037,中坑子段,880-22,120.3584136544,22.9232812375
4883,D35,龍崎區,7037,中坑子段,880-23,120.3583747917,22.9237646692
4884,D35,龍崎區,7037,中坑子段,880-24,120.3580787526,22.9242702320
4885,D35,龍崎區,7037,中坑子段,880-25,120.3577110095,22.9244377417
4886,D35,龍崎區,7037,中坑子段,880-26,120.3575175860,22.9248916059
4887,D35,龍崎區,7037,中坑子段,880-27,120.3572375771,22.9253501869
4888,D35,龍崎區,7037,中坑子段,880-28,120.3567529483,22.9258816090
4889,D35,龍崎區,7037,中坑子段,880-29,120.3572567393,22.9231003712
4890,D35,龍崎區,7037,中坑子段,881,120.3582819634,22.9210649201
4891,D35,龍崎區,7037,中坑子段,881-1,120.3573681148,22.9204677993
4892,D35,龍崎區,7037,中坑子段,881-2,120.3584212708,22.9210639647
4893,D35,龍崎區,7037,中坑子段,881-4,120.3605167359,22.9261922308
4894,D35,龍崎區,7037,中坑子段,881-7,120.3589109629,22.9230550279
4895,D35,龍崎區,7037,中坑子段,881-8,120.3584635327,22.9221843233
4896,D35,龍崎區,7037,中坑子段,881-9,120.3588965808,22.9218510483
4897,D35,龍崎區,7037,中坑子段,881-10,120.3578184718,22.9209915076
4898,D35,龍崎區,7037,中坑子段,881-11,120.3584463841,22.9198787957
4899,D35,龍崎區,7037,中坑子段,881-16,120.3584513666,22.9200867746
4900,D35,龍崎區,7037,中坑子段,881-17,120.3588663585,22.9198676062
4901,D35,龍崎區,7037,中坑子段,881-18,120.3584161524,22.9205304920
4902,D35,龍崎區,7037,中坑子段,881-19,120.3589963343,22.9231850226
4903,D35,龍崎區,7037,中坑子段,881-20,120.3587397149,22.9222018688
4904,D35,龍崎區,7037,中坑子段,881-21,120.3580963420,22.9217747490
4905,D35,龍崎區,7037,中坑子段,882,120.3540892424,22.9199904811
4906,D35,龍崎區,7037,中坑子段,882-1,120.3560558643,22.9197737695
4907,D35,龍崎區,7037,中坑子段,882-2,120.3566235970,22.9192257097
4908,D35,龍崎區,7037,中坑子段,882-3,120.3555868531,22.9197038936
4909,D35,龍崎區,7037,中坑子段,882-4,120.3554699495,22.9203130638
4910,D35,龍崎區,7037,中坑子段,882-5,120.3568726633,22.9202354243
4911,D35,龍崎區,7037,中坑子段,882-6,120.3570232660,22.9219177800
4912,D35,龍崎區,7037,中坑子段,882-7,120.3566846659,22.9199067407
4913,D35,龍崎區,7037,中坑子段,882-8,120.3563880313,22.9190720268
4914,D35,龍崎區,7037,中坑子段,882-9,120.3553552535,22.9192087510
4915,D35,龍崎區,7037,中坑子段,882-10,120.3550204788,22.9200962666
4916,D35,龍崎區,7037,中坑子段,882-11,120.3559029722,22.9207673637
4917,D35,龍崎區,7037,中坑子段,882-12,120.3553228682,22.9208447922
4918,D35,龍崎區,7037,中坑子段,882-13,120.3552743720,22.9213020585
4919,D35,龍崎區,7037,中坑子段,882-14,120.3553113123,22.9215599510
4920,D35,龍崎區,7037,中坑子段,882-15,120.3554813234,22.9220092380
4921,D35,龍崎區,7037,中坑子段,882-16,120.3553157577,22.9225261197
4922,D35,龍崎區,7037,中坑子段,882-17,120.3544230198,22.9216915364
4923,D35,龍崎區,7037,中坑子段,882-18,120.3546049933,22.9212440048
4924,D35,龍崎區,7037,中坑子段,882-19,120.3547954055,22.9195494793
4925,D35,龍崎區,7037,中坑子段,882-20,120.3560321484,22.9194442588
4926,D35,龍崎區,7037,中坑子段,882-21,120.3555505552,22.9192525088
4927,D35,龍崎區,7037,中坑子段,882-22,120.3566482304,22.9210918854
4928,D35,龍崎區,7037,中坑子段,882-23,120.3566229425,22.9218251208
4929,D35,龍崎區,7037,中坑子段,882-24,120.3564866485,22.9222583365
4930,D35,龍崎區,7037,中坑子段,882-25,120.3560610989,22.9223593940
4931,D35,龍崎區,7037,中坑子段,882-26,120.3557380856,22.9228491733
4932,D35,龍崎區,7037,中坑子段,882-27,120.3555174909,22.9230721622
4933,D35,龍崎區,7037,中坑子段,882-28,120.3570324385,22.9191074365
4934,D35,龍崎區,7037,中坑子段,882-29,120.3564256922,22.9198716283
4935,D35,龍崎區,7037,中坑子段,882-30,120.3561091362,22.9188003180
4936,D35,龍崎區,7037,中坑子段,882-31,120.3549582065,22.9189828655
4937,D35,龍崎區,7037,中坑子段,882-32,120.3561436084,22.9219082726
4938,D35,龍崎區,7037,中坑子段,882-33,120.3564102150,22.9213488014
4939,D35,龍崎區,7037,中坑子段,882-34,120.3547972828,22.9210967608
4940,D35,龍崎區,7037,中坑子段,882-35,120.3557882272,22.9226342779
4941,D35,龍崎區,7037,中坑子段,882-36,120.3553940052,22.9194542205
4942,D35,龍崎區,7037,中坑子段,882-37,120.3560355056,22.9213144659
4943,D35,龍崎區,7037,中坑子段,882-38,120.3554576738,22.9210090690
4944,D35,龍崎區,7037,中坑子段,882-39,120.3543018063,22.9197506046
4945,D35,龍崎區,7037,中坑子段,882-40,120.3543480934,22.9210529822
4946,D35,龍崎區,7037,中坑子段,882-41,120.3564264057,22.9194834495
4947,D35,龍崎區,7037,中坑子段,882-42,120.3560866581,22.9198173110
4948,D35,龍崎區,7037,中坑子段,882-43,120.3559203929,22.9196546993
4949,D35,龍崎區,7037,中坑子段,882-44,120.3558349489,22.9194517711
4950,D35,龍崎區,7037,中坑子段,882-45,120.3557209934,22.9194428399
4951,D35,龍崎區,7037,中坑子段,883,120.3577117522,22.9188958809
4952,D35,龍崎區,7037,中坑子段,884,120.3580866506,22.9181308543
4953,D35,龍崎區,7037,中坑子段,885,120.3583301608,22.9181930842
4954,D35,龍崎區,7037,中坑子段,885-1,120.3578251159,22.9182582842
4955,D35,龍崎區,7037,中坑子段,885-2,120.3571331145,22.9182407156
4956,D35,龍崎區,7037,中坑子段,885-3,120.3583707959,22.9179879873
4957,D35,龍崎區,7037,中坑子段,885-4,120.3579727406,22.9184378486
4958,D35,龍崎區,7037,中坑子段,885-5,120.3581204378,22.9192580578
4959,D35,龍崎區,7037,中坑子段,885-6,120.3578564205,22.9189026743
4960,D35,龍崎區,7037,中坑子段,885-7,120.3590506299,22.9190035969
4961,D35,龍崎區,7037,中坑子段,886,120.3569260801,22.9165919422
4962,D35,龍崎區,7037,中坑子段,886-1,120.3564549257,22.9167411192
4963,D35,龍崎區,7037,中坑子段,886-2,120.3563319941,22.9170679821
4964,D35,龍崎區,7037,中坑子段,886-3,120.3567274052,22.9183042093
4965,D35,龍崎區,7037,中坑子段,886-4,120.3561803140,22.9183023241
4966,D35,龍崎區,7037,中坑子段,886-5,120.3557708297,22.9163339274
4967,D35,龍崎區,7037,中坑子段,886-6,120.3551964213,22.9184513437
4968,D35,龍崎區,7037,中坑子段,886-7,120.3556457316,22.9178539706
4969,D35,龍崎區,7037,中坑子段,886-8,120.3569644605,22.9164729790
4970,D35,龍崎區,7037,中坑子段,886-9,120.3569266214,22.9163766571
4971,D35,龍崎區,7037,中坑子段,886-10,120.3560537783,22.9162787086
4972,D35,龍崎區,7037,中坑子段,886-11,120.3568441217,22.9181938425
4973,D35,龍崎區,7037,中坑子段,886-12,120.3568990103,22.9178421958
4974,D35,龍崎區,7037,中坑子段,886-13,120.3569927935,22.9170138324
4975,D35,龍崎區,7037,中坑子段,886-14,120.3569802911,22.9163086619
4976,D35,龍崎區,7037,中坑子段,886-15,120.3565104483,22.9160781705
4977,D35,龍崎區,7037,中坑子段,886-16,120.3565715863,22.9162778651
4978,D35,龍崎區,7037,中坑子段,886-17,120.3553843291,22.9181720568
4979,D35,龍崎區,7037,中坑子段,886-18,120.3561891361,22.9179536745
4980,D35,龍崎區,7037,中坑子段,886-19,120.3565329053,22.9182905616
4981,D35,龍崎區,7037,中坑子段,886-20,120.3564948425,22.9165647214
4982,D35,龍崎區,7037,中坑子段,886-21,120.3564415682,22.9164115216
4983,D35,龍崎區,7037,中坑子段,886-22,120.3571732974,22.9167380874
4984,D35,龍崎區,7037,中坑子段,886-23,120.3565133338,22.9159114235
4985,D35,龍崎區,7037,中坑子段,886-24,120.3563892558,22.9175710221
4986,D35,龍崎區,7037,中坑子段,886-25,120.3567829574,22.9183297883
4987,D35,龍崎區,7037,中坑子段,887,120.3563735841,22.9173989035
4988,D35,龍崎區,7037,中坑子段,887-1,120.3540476077,22.9177955961
4989,D35,龍崎區,7037,中坑子段,887-2,120.3557287318,22.9166592684
4990,D35,龍崎區,7037,中坑子段,887-3,120.3567975869,22.9175301014
4991,D35,龍崎區,7037,中坑子段,887-5,120.3566672869,22.9177830104
4992,D35,龍崎區,7037,中坑子段,887-6,120.3554789950,22.9177151031
4993,D35,龍崎區,7037,中坑子���,887-7,120.3556550658,22.9172731453
4994,D35,龍崎區,7037,中坑子段,887-8,120.3557925142,22.9170600816
4995,D35,龍崎區,7037,中坑子段,887-9,120.3549307872,22.9180964600
4996,D35,龍崎區,7037,中坑子段,887-10,120.3547383623,22.9181512478
4997,D35,龍崎區,7037,中坑子段,887-11,120.3547744000,22.9177497477
4998,D35,龍崎區,7037,中坑子段,887-12,120.3545488501,22.9174039950
4999,D35,龍崎區,7037,中坑子段,887-13,120.3539759758,22.9170780089
5000,D35,龍崎區,7037,中坑子段,887-14,120.3551114008,22.9172232992
5001,D35,龍崎區,7037,中坑子段,887-15,120.3557058748,22.9168044347
5002,D35,龍崎區,7037,中坑子段,887-16,120.3541797291,22.9171086947
5003,D35,龍崎區,7037,中坑子段,887-17,120.3565607389,22.9174849667
5004,D35,龍崎區,7037,中坑子段,888,120.3538596840,22.9167849585
5005,D35,龍崎區,7037,中坑子段,888-3,120.3547492557,22.9165970606
5006,D35,龍崎區,7037,中坑子段,888-4,120.3551598864,22.9165439587
5007,D35,龍崎區,7037,中坑子段,889,120.3570342122,22.9151065738
5008,D35,龍崎區,7037,中坑子段,889-1,120.3569705159,22.9156050106
5009,D35,龍崎區,7037,中坑子段,889-2,120.3557414844,22.9162886178
5010,D35,龍崎區,7037,中坑子段,889-3,120.3570318117,22.9156540534
5011,D35,龍崎區,7037,中坑子段,889-4,120.3571047646,22.9156866018
5012,D35,龍崎區,7037,中坑子段,889-6,120.3566655228,22.9159832597
5013,D35,龍崎區,7037,中坑子段,896,120.3609559952,22.9088956481
5014,D35,龍崎區,7037,中坑子段,896-1,120.3607936211,22.9090627434
5015,D35,龍崎區,7037,中坑子段,897,120.3607590201,22.9088012126
5016,D35,龍崎區,7037,中坑子段,898,120.3611751748,22.9084974737
5017,D35,龍崎區,7037,中坑子段,898-1,120.3610700261,22.9086241721
5018,D35,龍崎區,7037,中坑子段,898-2,120.3610694970,22.9084656614
5019,D35,龍崎區,7037,中坑子段,899,120.3616412772,22.9077370098
5020,D35,龍崎區,7037,中坑子段,899-1,120.3611417687,22.9077924782
5021,D35,龍崎區,7037,中坑子段,899-2,120.3610308916,22.9079840403
5022,D35,龍崎區,7037,中坑子段,899-3,120.3605890834,22.9080039771
5023,D35,龍崎區,7037,中坑子段,899-4,120.3605864702,22.9078097301
