Seq,區碼,區名,地段碼,地段名,地號,經度,緯度
1430,D31,左鎮區,6754,左鎮段,1372,120.4142973881,23.0417934786
1431,D31,左鎮區,6754,左鎮段,802-1,120.4097366081,23.0412608804
1432,D31,左鎮區,6754,左鎮段,818,120.4139383606,23.0405820229
1433,D31,左鎮區,6754,左鎮段,818-1,120.4136980875,23.0407727593
1434,D31,左鎮區,6754,左鎮段,819,120.4137574018,23.0401880650
1435,D31,左鎮區,6754,左鎮段,819-1,120.4135440360,23.0404352302
1436,D31,左鎮區,6754,左鎮段,819-2,120.4139331681,23.0400778549
1437,D31,左鎮區,6754,左鎮段,820,120.4131757171,23.0399954561
1438,D31,左鎮區,6754,左鎮段,820-1,120.4133716126,23.0397498096
1439,D31,左鎮區,6754,左鎮段,820-2,120.4131497156,23.0403626439
1440,D31,左鎮區,6754,左鎮段,821,120.4127865013,23.0397996881
1441,D31,左鎮區,6754,左鎮段,821-1,120.4125738227,23.0398960374
1442,D31,左鎮區,6754,左鎮段,821-2,120.4127760255,23.0401355040
1443,D31,左鎮區,6754,左鎮段,823,120.4121256968,23.0396604131
1444,D31,左鎮區,6754,左鎮段,824,120.4122369569,23.0398139455
1445,D31,左鎮區,6754,左鎮段,824-1,120.4124695795,23.0397609376
1446,D31,左鎮區,6754,左鎮段,824-2,120.4123851356,23.0399776407
1447,D31,左鎮區,6754,左鎮段,825,120.4117268464,23.0404274503
1448,D31,左鎮區,6754,左鎮段,826,120.4126886555,23.0408092991
1449,D31,左鎮區,6754,左鎮段,826-2,120.4124381203,23.0404631651
1450,D31,左鎮區,6754,左鎮段,836-1,120.4101916975,23.0411422080
1451,D31,左鎮區,6754,左鎮段,837,120.4105228281,23.0410945516
1452,D31,左鎮區,6754,左鎮段,837-1,120.4102671293,23.0409796017
1453,D31,左鎮區,6754,左鎮段,838,120.4107938113,23.0408962394
1454,D31,左鎮區,6754,左鎮段,839,120.4104834240,23.0407848380
1455,D31,左鎮區,6754,左鎮段,841,120.4103247901,23.0403930412
1456,D31,左鎮區,6754,左鎮段,841-1,120.4099798230,23.0409778260
1457,D31,左鎮區,6754,左鎮段,841-2,120.4098888295,23.0408056495
1458,D31,左鎮區,6754,左鎮段,842,120.4111309583,23.0401083560
1459,D31,左鎮區,6754,左鎮段,843,120.4107814441,23.0397151497
1460,D31,左鎮區,6754,左鎮段,844,120.4103460873,23.0394797721
1461,D31,左鎮區,6754,左鎮段,844-1,120.4100892868,23.0392932234
1462,D31,左鎮區,6754,左鎮段,845,120.4101037256,23.0400209681
1463,D31,左鎮區,6754,左鎮段,845-1,120.4098012481,23.0406718576
1464,D31,左鎮區,6754,左鎮段,846,120.4097569417,23.0401027351
1465,D31,左鎮區,6754,左鎮段,846-1,120.4097535719,23.0396635241
1466,D31,左鎮區,6754,左鎮段,846-2,120.4095618088,23.0400858316
1467,D31,左鎮區,6754,左鎮段,846-3,120.4096446792,23.0404527756
1468,D31,左鎮區,6754,左鎮段,847,120.4087041751,23.0406478187
1469,D31,左鎮區,6754,左鎮段,848,120.4089388398,23.0403563646
1470,D31,左鎮區,6754,左鎮段,848-4,120.4086017424,23.0399580995
1471,D31,左鎮區,6754,左鎮段,848-5,120.4085587258,23.0397889926
1472,D31,左鎮區,6754,左鎮段,848-6,120.4087954274,23.0396697749
1473,D31,左鎮區,6754,左鎮段,848-7,120.4087000999,23.0394612674
1474,D31,左鎮區,6754,左鎮段,848-9,120.4093603033,23.0393988807
1475,D31,左鎮區,6754,左鎮段,848-10,120.4094206651,23.0399115301
1476,D31,左鎮區,6754,左鎮段,848-11,120.4093987489,23.0403834913
1477,D31,左鎮區,6754,左鎮段,848-12,120.4095025355,23.0407409054
1478,D31,左鎮區,6754,左鎮段,848-13,120.4096638061,23.0407687347
1479,D31,左鎮區,6754,左鎮��,848-14,120.4096828404,23.0409269411
1480,D31,左鎮區,6754,左鎮段,848-15,120.4098874086,23.0410844292
1481,D31,左鎮區,6754,左鎮段,848-17,120.4091650014,23.0397743639
1482,D31,左鎮區,6754,左鎮段,849,120.4090568922,23.0393748868
1483,D31,左鎮區,6754,左鎮段,849-1,120.4091685529,23.0390486089
1484,D31,左鎮區,6754,左鎮段,849-2,120.4094520529,23.0388145467
1485,D31,左鎮區,6754,左鎮段,850,120.4094713340,23.0391328307
1486,D31,左鎮區,6754,左鎮段,850-1,120.4096290141,23.0391146222
1487,D31,左鎮區,6754,左鎮段,851,120.4097532650,23.0393635565
1488,D31,左鎮區,6754,左鎮段,852,120.4098004971,23.0391119372
1489,D31,左鎮區,6754,左鎮段,852-1,120.4098869641,23.0390091402
1490,D31,左鎮區,6754,左鎮段,852-2,120.4098345830,23.0386413350
1491,D31,左鎮區,6754,左鎮段,853,120.4106278459,23.0377364985
1492,D31,左鎮區,6754,左鎮段,854,120.4094942451,23.0385697050
1493,D31,左鎮區,6754,左鎮段,855,120.4095301661,23.0383422148
1494,D31,左鎮區,6754,左鎮段,856,120.4093229035,23.0381953979
1495,D31,左鎮區,6754,左鎮段,856-1,120.4091365143,23.0382326387
1496,D31,左鎮區,6754,左鎮段,856-2,120.4092300627,23.0380448831
1497,D31,左鎮區,6754,左鎮段,857,120.4089443371,23.0381739266
1498,D31,左鎮區,6754,左鎮段,858,120.4090698003,23.0379579873
1499,D31,左鎮區,6754,左鎮段,859,120.4089043200,23.0377048226
1500,D31,左鎮區,6754,左鎮段,862-4,120.4086636632,23.0375901564
1501,D31,左鎮區,6754,左鎮段,868-2,120.4084702545,23.0382865898
1502,D31,左鎮區,6754,左鎮段,1047-2,120.4090204378,23.0384843112
1503,D31,左鎮區,6754,左鎮段,1048,120.4088768313,23.0395133987
1504,D31,左鎮區,6754,左鎮段,1050,120.4104808879,23.0380901331
1505,D31,左鎮區,6754,左鎮段,1258,120.4109735075,23.0394765918
1506,D31,左鎮區,6754,左鎮段,1259,120.4108082889,23.0392923722
1507,D31,左鎮區,6754,左鎮段,1260,120.4105506083,23.0393542217
1508,D31,左鎮區,6754,左鎮段,1261,120.4105410605,23.0391648179
1509,D31,左鎮區,6754,左鎮段,1262,120.4102290985,23.0390605965
1510,D31,左鎮區,6754,左鎮段,1263,120.4095726704,23.0395016522
1511,D31,左鎮區,6754,左鎮段,1264,120.4097794394,23.0393592863
1512,D31,左鎮區,6754,左鎮段,1265,120.4099625483,23.0387782488
1513,D31,左鎮區,6754,左鎮段,1265-1,120.4098875140,23.0391354094
1514,D31,左鎮區,6754,左鎮段,1265-2,120.4098411439,23.0388749993
1515,D31,左鎮區,6754,左鎮段,1266,120.4105765818,23.0383784570
1516,D31,左鎮區,6754,左鎮段,1267,120.4105361520,23.0377317679
1517,D31,左鎮區,6754,左鎮段,1268,120.4102931910,23.0378119442
1518,D31,左鎮區,6754,左鎮段,1269,120.4095118057,23.0368078610
1519,D31,左鎮區,6754,左鎮段,1270,120.4089135704,23.0374300647
1520,D31,左鎮區,6754,左鎮段,1271,120.4085661236,23.0372546120
1521,D31,左鎮區,6754,左鎮段,1309,120.4088498567,23.0390854176
1522,D31,左鎮區,6754,左鎮段,1309-1,120.4091630286,23.0389536848
1523,D31,左鎮區,6754,左鎮段,1310,120.4093682221,23.0384949931
1524,D31,左鎮區,6754,左鎮段,1311,120.4089831387,23.0386328712
1525,D31,左鎮區,6754,左鎮段,1315,120.4087279989,23.0375583502
1526,D31,左鎮區,6754,左鎮段,1316,120.4094012574,23.0381999187
1527,D31,左鎮區,6754,左鎮段,1316-2,120.4087107365,23.0379940873
1528,D31,左鎮區,6754,左鎮段,1317,120.4095141705,23.0380010259
1529,D31,左鎮區,6754,左鎮段,1318,120.4097365715,23.0385903855
1530,D31,左鎮區,6754,左鎮段,1319,120.4096630375,23.0387904565
1531,D31,左鎮區,6754,左鎮段,1320,120.4094410480,23.0389240396
1532,D31,左鎮區,6754,左鎮段,1321,120.4095868458,23.0390471735
1533,D31,左鎮區,6754,左鎮段,1321-1,120.4095388141,23.0392614605
1534,D31,左鎮區,6754,左鎮段,1322,120.4094192239,23.0394842042
1535,D31,左鎮區,6754,左鎮段,1323,120.4092499858,23.0391687470
1536,D31,左鎮區,6754,左鎮段,1324,120.4090920484,23.0394341103
1537,D31,左鎮區,6754,左鎮段,1325,120.4090740323,23.0393174248
1538,D31,左鎮區,6754,左鎮段,1326,120.4092248236,23.0390962066
1539,D31,左鎮區,6754,左鎮段,1328,120.4084866526,23.0395615565
1540,D31,左鎮區,6754,左鎮段,1329,120.4083572190,23.0397374411
1541,D31,左鎮區,6754,左鎮段,1339,120.4085346073,23.0402516473
1542,D31,左鎮區,6754,左鎮段,1343,120.4090962150,23.0408332881
1543,D31,左鎮區,6754,左鎮段,1374,120.4143223269,23.0408017181
1544,D31,左鎮區,6754,左鎮段,1375,120.4142247174,23.0402732768
1545,D31,左鎮區,6754,左鎮段,1404-1,120.4096929109,23.0373855843
1546,D31,左鎮區,6754,左鎮段,1404-2,120.4099936159,23.0370621079
1547,D31,左鎮區,6754,左鎮段,1404-3,120.4092110528,23.0367813310
1548,D31,左鎮區,6754,左鎮段,1404-4,120.4092069632,23.0363363334
1549,D31,左鎮區,6754,左鎮段,1404-5,120.4089879347,23.0356922073
1550,D31,左鎮區,6754,左鎮段,1404-6,120.4094829789,23.0360069208
1551,D31,左鎮區,6754,左鎮段,1404-7,120.4094351420,23.0358780097
1552,D31,左鎮區,6754,左鎮段,1404-8,120.4089021058,23.0353390354
1553,D31,左鎮區,6754,左鎮段,22-1,120.4070373104,23.0744887364
1554,D31,左鎮區,6754,左鎮段,24,120.4068651314,23.0748111040
1555,D31,左鎮區,6754,左鎮段,24-1,120.4066253160,23.0754368373
1556,D31,左鎮區,6754,左鎮段,28,120.4051338911,23.0745415760
1557,D31,左鎮區,6754,左鎮段,29,120.4049132598,23.0746051856
1558,D31,左鎮區,6754,左鎮段,30,120.4053138877,23.0750600635
1559,D31,左鎮區,6754,左鎮段,31,120.4054476785,23.0752964766
1560,D31,左鎮區,6754,左鎮段,32,120.4052601894,23.0757875929
1561,D31,左鎮區,6754,左鎮段,33,120.4048062553,23.0757857250
1562,D31,左鎮區,6754,左鎮段,34,120.4049400474,23.0756853792
1563,D31,左鎮區,6754,左鎮段,34-1,120.4050226480,23.0754608640
1564,D31,左鎮區,6754,左鎮段,35,120.4041269850,23.0753875632
1565,D31,左鎮區,6754,左鎮段,35-1,120.4044380062,23.0752190251
1566,D31,左鎮區,6754,左鎮段,36,120.4037293538,23.0747329183
1567,D31,左鎮區,6754,左鎮段,37,120.4035392002,23.0745451359
1568,D31,左鎮區,6754,左鎮段,1091,120.4078267164,23.0760405580
1569,D31,左鎮區,6754,左鎮段,1105,120.4068618494,23.0758635207
1570,D31,左鎮區,6754,左鎮段,1105-1,120.4073102412,23.0751556223
1571,D31,左鎮區,6754,左鎮段,1106,120.4067369283,23.0755179416
1572,D31,左鎮區,6754,左鎮段,1107,120.4068774982,23.0749654645
1573,D31,左鎮區,6754,左鎮段,1108,120.4063229863,23.0748769505
1574,D31,左鎮區,6754,左鎮段,1110,120.4031506036,23.0752721069
1575,D31,左鎮區,6754,左鎮段,1110-2,120.4035195066,23.0754475444
1576,D31,左鎮區,6754,左鎮段,1110-3,120.4038044682,23.0754786601
1577,D31,左鎮區,6754,左鎮段,1110-4,120.4040550348,23.0756610023
1578,D31,左鎮區,6754,左鎮段,1110-5,120.4041485223,23.0759348343
1579,D31,左鎮區,6754,左鎮段,1110-6,120.4043593952,23.0756172938
1580,D31,左鎮區,6754,左鎮段,1110-7,120.4044832205,23.0760789361
1581,D31,左鎮區,6754,左鎮段,1110-8,120.4049020420,23.0760727272
1582,D31,左鎮區,6754,左鎮段,1110-9,120.4055368471,23.0758465301
1583,D31,左鎮區,6754,左鎮段,1110-10,120.4057142012,23.0760234040
1584,D31,左鎮區,6754,左鎮段,1110-11,120.4063304111,23.0759628378
1585,D31,左鎮區,6754,左鎮段,1110-12,120.4056967208,23.0753106878
1586,D31,左鎮區,6754,左鎮段,1110-19,120.4032989723,23.0750290943
1587,D31,左鎮區,6754,左鎮段,1111,120.4055217953,23.0755442533
1588,D31,左鎮區,6754,左鎮段,1112,120.4053780415,23.0751487342
1589,D31,左鎮區,6754,左鎮段,1114,120.4049039372,23.0748820653
1590,D31,左鎮區,6754,左鎮段,1114-1,120.4049984718,23.0750393545
1591,D31,左鎮區,6754,左鎮段,1115,120.4046757625,23.0747631146
1592,D31,左鎮區,6754,左鎮段,1116,120.4042482694,23.0749067794
1593,D31,左鎮區,6754,左鎮段,1116-1,120.4043349585,23.0747281087
1594,D31,左鎮區,6754,左鎮段,1117,120.4038720010,23.0749978169
1595,D31,左鎮區,6754,左鎮段,1169,120.4037269655,23.0747389349
1596,D31,左鎮區,6754,左鎮段,1170,120.4034828270,23.0747545518
1597,D31,左鎮區,6754,左鎮段,1172,120.4027545863,23.0750665457
1598,D31,左鎮區,6754,左鎮段,1173,120.4023869390,23.0750110547
1599,D31,左鎮區,6754,左鎮段,1173-1,120.4025308059,23.0748808456
1600,D31,左鎮區,6754,左鎮段,1174,120.4020683964,23.0749725379
1601,D31,左鎮區,6754,左鎮段,1174-1,120.4022961587,23.0747064208
1602,D31,左鎮區,6754,左鎮段,1185,120.4015405131,23.0744739788
1603,D31,左鎮區,6754,左鎮段,1186,120.4018319979,23.0746263598
1604,D31,左鎮區,6754,左鎮段,1186-1,120.4017530815,23.0749774827
1605,D31,左鎮區,6754,左鎮段,1187,120.4016159136,23.0750884763
1606,D31,左鎮區,6754,左鎮段,1188,120.4013235177,23.0752258892
1607,D31,左鎮區,6754,左鎮段,1189,120.4013561768,23.0750048774
1608,D31,左鎮區,6754,左鎮段,1190,120.4010975839,23.0749694263
1609,D31,左鎮區,6754,左鎮段,1191,120.4013495941,23.0747735617
1610,D31,左鎮區,6754,左鎮段,1191-1,120.4013953906,23.0746033305
1611,D31,左鎮區,6754,左鎮段,1192,120.4011982152,23.0745913341
1612,D31,左鎮區,6754,左鎮段,1193,120.4009935014,23.0747685874
1613,D31,左鎮區,6754,左鎮段,1194,120.4008801670,23.0745581574
1614,D31,左鎮區,6754,左鎮段,21-3,120.4078910954,23.0737413709
1615,D31,左鎮區,6754,左鎮段,22-2,120.4075298649,23.0736035559
1616,D31,左鎮區,6754,左鎮段,25,120.4053284092,23.0736775398
1617,D31,左鎮區,6754,左鎮段,26,120.4053747721,23.0740205298
1618,D31,左鎮區,6754,左鎮段,39,120.4032460682,23.0741736415
1619,D31,左鎮區,6754,左鎮段,40,120.4034335305,23.0740390384
1620,D31,左鎮區,6754,左鎮段,41,120.4036950562,23.0740156307
1621,D31,左鎮區,6754,左鎮段,42,120.4035168213,23.0738111672
1622,D31,左鎮區,6754,左鎮段,43,120.4030134226,23.0726590006
1623,D31,左鎮區,6754,左鎮段,43-1,120.4031180942,23.0725492658
1624,D31,左鎮區,6754,左鎮段,43-2,120.4033075954,23.0727948049
1625,D31,左鎮區,6754,左鎮段,44,120.4021446765,23.0730733054
1626,D31,左鎮區,6754,左鎮段,46,120.4015244323,23.0727618265
1627,D31,左鎮區,6754,左鎮段,48,120.4016510756,23.0719403935
1628,D31,左鎮區,6754,左鎮段,49,120.4016123177,23.0718043008
1629,D31,左鎮區,6754,左鎮段,50,120.4013561392,23.0717263648
1630,D31,左鎮區,6754,左鎮段,51,120.4010218681,23.0712665524
1631,D31,左鎮區,6754,左鎮段,51-1,120.4004377957,23.0708835659
1632,D31,左鎮區,6754,左鎮段,52,120.4015209770,23.0715656369
1633,D31,左鎮區,6754,左鎮段,53,120.4014206404,23.0713801002
1634,D31,左鎮區,6754,左鎮段,55,120.3997195312,23.0710109745
1635,D31,左鎮區,6754,左鎮段,56,120.3997166447,23.0695125398
1636,D31,左鎮區,6754,左鎮段,58,120.4002696425,23.0683839061
1637,D31,左鎮區,6754,左鎮段,61,120.4016367481,23.0706524803
1638,D31,左鎮區,6754,左鎮段,62-1,120.4016482475,23.0710292585
1639,D31,左鎮區,6754,左鎮段,62-2,120.4018446133,23.0715519732
1640,D31,左鎮區,6754,左鎮段,62-3,120.4018465822,23.0715840308
1641,D31,左鎮區,6754,左鎮段,62-4,120.4017831289,23.0720428203
1642,D31,左鎮區,6754,左鎮段,63,120.4028088975,23.0721634457
1643,D31,左鎮區,6754,左鎮段,63-2,120.4026911607,23.0721021593
1644,D31,左鎮區,6754,左鎮段,64,120.4030703713,23.0718370809
1645,D31,左鎮區,6754,左鎮段,65,120.4033094946,23.0715809412
1646,D31,左鎮區,6754,左鎮段,66,120.4030871441,23.0714262805
1647,D31,左鎮區,6754,左鎮段,66-1,120.4024863639,23.0716119450
1648,D31,左鎮區,6754,左鎮段,66-3,120.4029992121,23.0717257068
1649,D31,左鎮區,6754,左鎮段,66-4,120.4031747781,23.0709978789
1650,D31,左鎮區,6754,左鎮段,66-5,120.4036043056,23.0711230506
1651,D31,左鎮區,6754,左鎮段,68,120.4027878402,23.0703744991
1652,D31,左鎮區,6754,左鎮段,69,120.4031306133,23.0705511718
1653,D31,左鎮區,6754,左鎮段,70,120.4033125692,23.0706932797
1654,D31,左鎮區,6754,左鎮段,71,120.4044174278,23.0703717488
1655,D31,左鎮區,6754,左鎮段,72,120.4044828158,23.0701067784
1656,D31,左鎮區,6754,左鎮段,73,120.4051917463,23.0703220742
1657,D31,左鎮區,6754,左鎮段,74,120.4054025031,23.0709851904
1658,D31,左鎮區,6754,左鎮段,75,120.4049127573,23.0712693928
1659,D31,左鎮區,6754,左鎮段,76,120.4044223792,23.0722366402
1660,D31,左鎮區,6754,左鎮段,77,120.4048135069,23.0725118408
1661,D31,左鎮區,6754,左鎮段,78,120.4050004638,23.0729210310
1662,D31,左鎮區,6754,左鎮段,79,120.4056282976,23.0721248888
1663,D31,左鎮區,6754,左鎮段,80,120.4057543766,23.0719342228
1664,D31,左鎮區,6754,左鎮段,81,120.4059673464,23.0715463958
1665,D31,左鎮區,6754,左鎮段,82,120.4066876627,23.0723081938
1666,D31,左鎮區,6754,左鎮段,83,120.4065075270,23.0727443013
1667,D31,左鎮區,6754,左鎮段,84,120.4076688250,23.0726000294
1668,D31,左鎮區,6754,左鎮段,85,120.4076556133,23.0728612517
1669,D31,左鎮區,6754,左鎮段,85-1,120.4075566859,23.0727209122
1670,D31,左鎮區,6754,左鎮段,85-2,120.4074247829,23.0727491489
1671,D31,左鎮區,6754,左鎮段,86,120.4076881234,23.0730770906
1672,D31,左鎮區,6754,左鎮段,87,120.4077443420,23.0733107186
1673,D31,左鎮區,6754,左鎮段,88,120.4078934127,23.0730200626
1674,D31,左鎮區,6754,左鎮段,107,120.4077780815,23.0719826795
1675,D31,左鎮區,6754,左鎮段,108,120.4073537459,23.0722894183
1676,D31,左鎮區,6754,左鎮段,110,120.4067830059,23.0715784948
1677,D31,左鎮區,6754,左鎮段,111,120.4060951963,23.0709992563
1678,D31,左鎮區,6754,左鎮段,112,120.4058791021,23.0708868417
1679,D31,左鎮區,6754,左鎮段,113,120.4051892334,23.0699963663
1680,D31,左鎮區,6754,左鎮段,114,120.4048856997,23.0701590122
1681,D31,左鎮區,6754,左鎮段,115,120.4041073016,23.0696573655
1682,D31,左鎮區,6754,左鎮段,116,120.4037139844,23.0692669281
1683,D31,左鎮區,6754,左鎮段,117,120.4056067718,23.0690891813
1684,D31,左鎮區,6754,左鎮段,117-1,120.4055896998,23.0688845211
1685,D31,左鎮區,6754,左鎮段,118,120.4053476104,23.0687917357
1686,D31,左鎮區,6754,左鎮段,118-2,120.4056352753,23.0685462740
1687,D31,左鎮區,6754,左鎮段,119,120.4062277279,23.0683013342
1688,D31,左鎮區,6754,左鎮段,119-1,120.4062053060,23.0680053019
1689,D31,左鎮區,6754,左鎮段,120,120.4066007962,23.0680983949
1690,D31,左鎮區,6754,左鎮段,1110-1,120.4047091551,23.0719356260
1691,D31,左鎮區,6754,左鎮段,1110-16,120.4055601863,23.0736255724
1692,D31,左鎮區,6754,左鎮段,1110-17,120.4054801234,23.0730846989
1693,D31,左鎮區,6754,左鎮段,1110-18,120.4051767280,23.0727435282
1694,D31,左鎮區,6754,左鎮段,1120,120.4041997091,23.0739138836
1695,D31,左鎮區,6754,左鎮段,1121,120.4041061980,23.0737016087
1696,D31,左鎮區,6754,左鎮段,1121-1,120.4050656542,23.0736233688
1697,D31,左鎮區,6754,左鎮段,1123,120.4051005412,23.0738623535
1698,D31,左鎮區,6754,左鎮段,1124,120.4052910655,23.0732743870
1699,D31,左鎮區,6754,左鎮段,1125,120.4051129957,23.0728434719
1700,D31,左鎮區,6754,左鎮段,1126,120.4045567803,23.0724814644
1701,D31,左鎮區,6754,左鎮段,1126-1,120.4045024688,23.0718271339
1702,D31,左鎮區,6754,左鎮段,1127,120.4047787312,23.0716608468
1703,D31,左鎮區,6754,左鎮段,1128,120.4058208935,23.0723644534
1704,D31,左鎮區,6754,左鎮段,1128-1,120.4050299064,23.0717369795
1705,D31,左鎮區,6754,左鎮段,1128-2,120.4053633279,23.0722520503
1706,D31,左鎮區,6754,左鎮段,1129,120.4056259504,23.0720380158
1707,D31,左鎮區,6754,左鎮段,1130,120.4059936187,23.0722856777
1708,D31,左鎮區,6754,左鎮段,1131,120.4062846973,23.0726044469
1709,D31,左鎮區,6754,左鎮段,1132,120.4064011832,23.0729002801
1710,D31,左鎮區,6754,左鎮段,1133,120.4064247425,23.0729148097
1711,D31,左鎮區,6754,左鎮段,1135,120.4063785187,23.0737689725
1712,D31,左鎮區,6754,左鎮段,1136,120.4068918026,23.0736515393
1713,D31,左鎮區,6754,左鎮段,1137-1,120.4062904179,23.0739110502
1714,D31,左鎮區,6754,左鎮段,1138,120.4071063684,23.0739004242
1715,D31,左鎮區,6754,左鎮段,1139,120.4073406291,23.0734269659
1716,D31,左鎮區,6754,左鎮段,1140,120.4073820882,23.0730657401
1717,D31,左鎮區,6754,左鎮段,1142,120.4060741184,23.0714575436
1718,D31,左鎮區,6754,左鎮段,1143,120.4049968959,23.0712354228
1719,D31,左鎮區,6754,左鎮段,1144,120.4041823014,23.0714224144
1720,D31,左鎮區,6754,左鎮段,1144-1,120.4044123641,23.0713668861
1721,D31,左鎮區,6754,左鎮段,1145,120.4042683975,23.0722128148
1722,D31,左鎮區,6754,左鎮段,1146,120.4041139692,23.0723124216
1723,D31,左鎮區,6754,左鎮段,1146-1,120.4045363897,23.0715874550
1724,D31,左鎮區,6754,左鎮段,1146-2,120.4043848545,23.0715973224
1725,D31,左鎮區,6754,左鎮段,1147,120.4036121491,23.0720076667
1726,D31,左鎮區,6754,左鎮段,1148,120.4035395009,23.0720305383
1727,D31,左鎮區,6754,左鎮段,1149,120.4038116903,23.0724581438
1728,D31,左鎮區,6754,左鎮段,1150,120.4035057376,23.0728800016
1729,D31,左鎮區,6754,左鎮段,1151,120.4037164651,23.0729737573
1730,D31,左鎮區,6754,左鎮段,1152,120.4047559271,23.0727649632
1731,D31,左鎮區,6754,左鎮段,1153,120.4046698052,23.0731622811
1732,D31,左鎮區,6754,左鎮段,1154,120.4047535278,23.0730790465
1733,D31,左鎮區,6754,左鎮段,1155,120.4045799712,23.0731415179
1734,D31,左鎮區,6754,左鎮段,1156,120.4042716987,23.0735541131
1735,D31,左鎮區,6754,左鎮段,1157,120.4040965535,23.0731546444
1736,D31,左鎮區,6754,左鎮段,1158,120.4038927813,23.0732938933
1737,D31,左鎮區,6754,左鎮段,1159,120.4039597040,23.0736510741
1738,D31,左鎮區,6754,左鎮段,1160,120.4036056440,23.0734483179
1739,D31,左鎮區,6754,左鎮段,1161,120.4036012622,23.0733053198
1740,D31,左鎮區,6754,左鎮段,1162,120.4035818035,23.0731708539
1741,D31,左鎮區,6754,左鎮段,1163,120.4033873781,23.0729953229
1742,D31,左鎮區,6754,左鎮段,1164,120.4030495532,23.0731749322
1743,D31,左鎮區,6754,左鎮段,1165,120.4029177739,23.0737455617
1744,D31,左鎮區,6754,左鎮段,1166,120.4034682271,23.0736543780
1745,D31,左鎮區,6754,左鎮段,1175-2,120.4025573093,23.0733367880
1746,D31,左鎮區,6754,左鎮段,1175-3,120.4023167889,23.0733586953
1747,D31,左鎮區,6754,左鎮段,1175-4,120.4027101171,23.0727767333
1748,D31,左鎮區,6754,左鎮段,1175-5,120.4024343044,23.0727567165
1749,D31,左鎮區,6754,左鎮段,1175-6,120.4025756017,23.0725206074
1750,D31,左鎮區,6754,左鎮段,1176,120.4021054335,23.0735611917
1751,D31,左鎮區,6754,左鎮段,1177,120.4020792121,23.0731807319
1752,D31,左鎮區,6754,左鎮段,1178,120.4020965391,23.0727879291
1753,D31,左鎮區,6754,左鎮段,1180,120.4016105290,23.0728008672
1754,D31,左鎮區,6754,左鎮段,1181,120.4018138324,23.0730735813
1755,D31,左鎮區,6754,左鎮段,1182,120.4017588764,23.0737036524
1756,D31,左鎮區,6754,左鎮段,1183-1,120.4013679248,23.0736541259
1757,D31,左鎮區,6754,左鎮段,1183-2,120.4011829781,23.0738509101
1758,D31,左鎮區,6754,左鎮段,1183-3,120.4013537183,23.0730131243
1759,D31,左鎮區,6754,左鎮段,1197,120.4008682891,23.0730315042
1760,D31,左鎮區,6754,左鎮段,1198,120.4013391026,23.0724547982
1761,D31,左鎮區,6754,左鎮段,1199,120.4026763314,23.0710567430
1762,D31,左鎮區,6754,左鎮段,1200,120.4028233562,23.0706537891
1763,D31,左鎮區,6754,左鎮段,1201,120.4031343547,23.0705354368
1764,D31,左鎮區,6754,左鎮段,1202,120.4022030891,23.0700695144
1765,D31,左鎮區,6754,左鎮段,1203,120.4024298626,23.0706467902
1766,D31,左鎮區,6754,左鎮段,1204,120.4023101497,23.0706595958
1767,D31,左鎮區,6754,左鎮段,1205,120.4017241022,23.0707570224
1768,D31,左鎮區,6754,左鎮段,1206,120.4017200265,23.0708260763
1769,D31,左鎮區,6754,左鎮段,1207,120.4016559970,23.0707238443
1770,D31,左鎮區,6754,左鎮段,1208,120.4008481700,23.0704795344
1771,D31,左鎮區,6754,左鎮段,1209,120.4008275614,23.0700115158
1772,D31,左鎮區,6754,左鎮段,1210,120.4003736727,23.0699406141
1773,D31,左鎮區,6754,左鎮段,1211,120.4003078932,23.0703020299
1774,D31,左鎮區,6754,左鎮段,1212,120.3998565343,23.0705514701
1775,D31,左鎮區,6754,左鎮段,1213,120.4000094342,23.0697732010
1776,D31,左鎮區,6754,左鎮段,1214,120.4006246730,23.0692946543
1777,D31,左鎮區,6754,左鎮段,1215,120.4009768573,23.0685765763
1778,D31,左鎮區,6754,左鎮段,1356-13,120.4069594684,23.0689400736
1779,D31,左鎮區,6754,左鎮段,1356-14,120.4078134157,23.0690466503
1780,D31,左鎮區,6754,左鎮段,1356-16,120.4079839376,23.0696738303
1781,D31,左鎮區,6754,左鎮段,121,120.4072347987,23.0673026287
1782,D31,左鎮區,6754,左鎮段,122,120.4070382387,23.0671599092
1783,D31,左鎮區,6754,左鎮段,123,120.4070004966,23.0669587406
1784,D31,左鎮區,6754,左鎮段,124-2,120.4059336732,23.0671669085
1785,D31,左鎮區,6754,左鎮段,124-3,120.4065310189,23.0671990322
1786,D31,左鎮區,6754,左鎮段,125,120.4059416617,23.0670281535
1787,D31,左鎮區,6754,左鎮段,126,120.4061788448,23.0664185813
1788,D31,左鎮區,6754,左鎮段,127,120.4066837495,23.0666325670
1789,D31,左鎮區,6754,左鎮段,128,120.4065036496,23.0662535489
1790,D31,左鎮區,6754,左鎮段,128-1,120.4067808411,23.0661072382
1791,D31,左鎮區,6754,左鎮段,128-2,120.4064000470,23.0660496842
1792,D31,左鎮區,6754,左鎮段,129,120.4067124929,23.0659005608
1793,D31,左鎮區,6754,左鎮段,130,120.4058111244,23.0662860077
1794,D31,左鎮區,6754,左鎮段,130-1,120.4054941303,23.0659609133
