Seq,區碼,區名,地段碼,地段名,地號,經度,緯度
206,D07,安平區,0123,上鯤鯓段,420-1,120.1733728470,22.9985452627
207,D07,安平區,0123,上鯤鯓段,420-2,120.1733276605,22.9985536762
208,D07,安平區,0123,上鯤鯓段,420-3,120.1732826894,22.9985621146
209,D07,安平區,0123,上鯤鯓段,420-4,120.1732380671,22.9985701716
210,D07,安平區,0123,上鯤鯓段,420-5,120.1731510259,22.9985853578
211,D07,安平區,0123,上鯤鯓段,420-6,120.1731073683,22.9985941050
212,D07,安平區,0123,上鯤鯓段,420-7,120.1730635233,22.9986018339
213,D07,安平區,0123,上鯤鯓段,420-8,120.1730203056,22.9986098220
214,D07,安平區,0123,上鯤鯓段,420-9,120.1734661855,22.9985295228
215,D07,安平區,0123,上鯤鯓段,420-10,120.1734185926,22.9985371364
216,D07,安平區,0123,上鯤鯓段,420-11,120.1735139796,22.9985197979
217,D07,安平區,0123,上鯤鯓段,420-12,120.1731938882,22.9985776037
218,D07,安平區,0123,上鯤鯓段,421,120.1735101274,22.9983000353
219,D07,安平區,0123,上鯤鯓段,421-1,120.1733445276,22.9983129358
220,D07,安平區,0123,上鯤鯓段,421-2,120.1732970717,22.9983226052
221,D07,安平區,0123,上鯤鯓段,421-3,120.1732491938,22.9983257690
222,D07,安平區,0123,上鯤鯓段,421-4,120.1732167205,22.9984014575
223,D07,安平區,0123,上鯤鯓段,421-5,120.1731699957,22.9984097492
224,D07,安平區,0123,上鯤鯓段,421-6,120.1731241070,22.9984178878
225,D07,安平區,0123,上鯤鯓段,421-7,120.1730782279,22.9984260791
226,D07,安平區,0123,上鯤鯓段,421-8,120.1730320077,22.9984345369
227,D07,安平區,0123,上鯤鯓段,421-9,120.1729855526,22.9984428581
228,D07,安平區,0123,上鯤鯓段,421-10,120.1731887768,22.9982710418
229,D07,安平區,0123,上鯤鯓段,421-11,120.1731416965,22.9982758340
230,D07,安平區,0123,上鯤鯓段,421-12,120.1730952805,22.9982808919
231,D07,安平區,0123,上鯤鯓段,421-13,120.1730488870,22.9982868450
232,D07,安平區,0123,上鯤鯓段,421-14,120.1730022678,22.9982936774
233,D07,安平區,0123,上鯤鯓段,421-15,120.1729550243,22.9982999766
234,D07,安平區,0123,上鯤鯓段,421-16,120.1734499204,22.9983028922
235,D07,安平區,0123,上鯤鯓段,421-17,120.1733950461,22.9983085761
236,D07,安平區,0123,上鯤鯓段,422,120.1729765384,22.9986174373
237,D07,安平區,0123,上鯤鯓段,422-1,120.1728895517,22.9986342453
238,D07,安平區,0123,上鯤鯓段,422-2,120.1728455392,22.9986419522
239,D07,安平區,0123,上鯤鯓段,422-3,120.1728011841,22.9986500760
240,D07,安平區,0123,上鯤鯓段,422-4,120.1729331470,22.9986262584
241,D07,安平區,0123,上鯤鯓段,423,120.1729225815,22.9983685535
242,D07,安平區,0123,上鯤鯓段,423-1,120.1728786995,22.9983745237
243,D07,安平區,0123,上鯤鯓段,423-2,120.1728345434,22.9983805492
244,D07,安平區,0123,上鯤鯓段,423-3,120.1727900316,22.9983872698
245,D07,安平區,0123,上鯤鯓段,423-4,120.1727453841,22.9983926179
246,D07,安平區,0123,上鯤鯓段,424,120.1727563127,22.9986578824
247,D07,安平區,0123,上鯤鯓段,424-1,120.1727113575,22.9986663699
248,D07,安平區,0123,上鯤鯓段,424-2,120.1726661373,22.9986752877
249,D07,安平區,0123,上鯤鯓段,424-3,120.1726204893,22.9986830851
250,D07,安平區,0123,上鯤鯓段,424-4,120.1725745128,22.9986918453
251,D07,安平區,0123,上鯤鯓段,425,120.1725176302,22.9984255901
252,D07,安平區,0123,上鯤鯓段,425-1,120.1727189381,22.9984863485
253,D07,安平區,0123,上鯤鯓段,425-2,120.1726735192,22.9984948678
254,D07,安平區,0123,上鯤鯓段,425-3,120.1726284750,22.9985031351
255,D07,安平區,0123,上鯤鯓段,425-4,120.1725835222,22.9985116359
256,D07,安平區,0123,上鯤鯓段,425-5,120.1726854565,22.9983335706
257,D07,安平區,0123,上鯤鯓段,425-6,120.1726394681,22.9983406556
258,D07,安平區,0123,上鯤鯓段,425-7,120.1725943500,22.9983470315
259,D07,安平區,0123,上鯤鯓段,425-8,120.1725497082,22.9983537001
260,D07,安平區,0123,上鯤鯓段,426,120.1724469607,22.9987139059
261,D07,安平區,0123,上鯤鯓段,427,120.1723880710,22.9984460017
262,D07,安平區,0123,上鯤鯓段,429,120.1722746363,22.9997011392
263,D07,安平區,0123,上鯤鯓段,430-1,120.1720952591,22.9998225204
264,D07,安平區,0123,上鯤鯓段,430-2,120.1720274143,22.9998424800
265,D07,安平區,0123,上鯤鯓段,430-3,120.1719366499,22.9998698612
266,D07,安平區,0123,上鯤鯓段,430-4,120.1720420984,22.9997025871
267,D07,安平區,0123,上鯤鯓段,430-5,120.1719132379,22.9997268898
268,D07,安平區,0123,上鯤鯓段,431,120.1723296133,22.9995559661
269,D07,安平區,0123,上鯤鯓段,431-1,120.1723185957,22.9995047171
270,D07,安平區,0123,上鯤鯓段,431-2,120.1723073428,22.9994537888
271,D07,安平區,0123,上鯤鯓段,431-3,120.1722915948,22.9994048758
272,D07,安平區,0123,上鯤鯓段,433,120.1721983209,22.9995004005
273,D07,安平區,0123,上鯤鯓段,433-1,120.1721612810,22.9995070526
274,D07,安平區,0123,上鯤鯓段,433-2,120.1721246806,22.9995144331
275,D07,安平區,0123,上鯤鯓段,433-3,120.1720877373,22.9995206100
276,D07,安平區,0123,上鯤鯓段,433-4,120.1720506052,22.9995270367
277,D07,安平區,0123,上鯤鯓段,434,120.1719493764,22.9995457044
278,D07,安平區,0123,上鯤鯓段,434-1,120.1720021337,22.9995357419
279,D07,安平區,0123,上鯤鯓段,434-2,120.1719042105,22.9995530311
280,D07,安平區,0123,上鯤鯓段,435,120.1718486847,22.9995659630
281,D07,安平區,0123,上鯤鯓段,436,120.1723157149,22.9992818335
282,D07,安平區,0123,上鯤鯓段,436-1,120.1723078622,22.9992307409
283,D07,安平區,0123,上鯤鯓段,436-2,120.1722993837,22.9991907604
284,D07,安平區,0123,上鯤鯓段,436-3,120.1722891599,22.9991441723
285,D07,安平區,0123,上鯤鯓段,437,120.1722618149,22.9990207866
286,D07,安平區,0123,上鯤鯓段,438,120.1722086555,22.9992341171
287,D07,安平區,0123,上鯤鯓段,439,120.1721898124,22.9990308314
288,D07,安平區,0123,上鯤鯓段,439-1,120.1721430948,22.9990397974
289,D07,安平區,0123,上鯤鯓段,440,120.1721336260,22.9992479890
290,D07,安平區,0123,上鯤鯓段,440-1,120.1720841650,22.9992573118
291,D07,安平區,0123,上鯤鯓段,440-2,120.1720412055,22.9992645479
292,D07,安平區,0123,上鯤鯓段,440-3,120.1719984943,22.9992725326
293,D07,安平區,0123,上鯤鯓段,441,120.1720955121,22.9990484967
294,D07,安平區,0123,上鯤鯓段,441-1,120.1720484742,22.9990564427
295,D07,安平區,0123,上鯤鯓段,441-2,120.1720026329,22.9990654040
296,D07,安平區,0123,上鯤鯓段,441-3,120.1719572856,22.9990734706
297,D07,安平區,0123,上鯤鯓段,442,120.1719028328,22.9992902583
298,D07,安平區,0123,上鯤鯓段,443,120.1719098835,22.9990824642
299,D07,安平區,0123,上鯤鯓段,443-1,120.1718603503,22.9990914569
300,D07,安平區,0123,上鯤鯓段,443-2,120.1718111095,22.9991000455
301,D07,安平區,0123,上鯤鯓段,444,120.1718086693,22.9993072903
302,D07,安平區,0123,上鯤鯓段,444-1,120.1717698371,22.9993143096
303,D07,安平區,0123,上鯤鯓段,444-2,120.1717316945,22.9993212683
304,D07,安平區,0123,上鯤鯓段,444-3,120.1716936180,22.9993283173
305,D07,安平區,0123,上鯤鯓段,444-4,120.1716563547,22.9993351799
306,D07,安平區,0123,上鯤鯓段,445,120.1717628648,22.9991090857
307,D07,安平區,0123,上鯤鯓段,445-1,120.1716675411,22.9991264814
308,D07,安平區,0123,上鯤鯓段,445-2,120.1716194318,22.9991350141
309,D07,安平區,0123,上鯤鯓段,445-3,120.1717155344,22.9991176227
310,D07,安平區,0123,上鯤鯓段,446,120.1716177966,22.9993424127
311,D07,安平區,0123,上鯤鯓段,446-1,120.1714559945,22.9993711441
312,D07,安平區,0123,上鯤鯓段,446-2,120.1715769805,22.9993497930
313,D07,安平區,0123,上鯤鯓段,446-4,120.1714966236,22.9993643552
314,D07,安平區,0123,上鯤鯓段,446-5,120.1715367671,22.9993579559
315,D07,安平區,0123,上鯤鯓段,447,120.1715720459,22.9991440569
316,D07,安平區,0123,上鯤鯓段,447-1,120.1713902049,22.9991776332
317,D07,安平區,0123,上鯤鯓段,447-2,120.1715255040,22.9991522802
318,D07,安平區,0123,上鯤鯓段,447-3,120.1714802375,22.9991610094
319,D07,安平區,0123,上鯤鯓段,447-4,120.1714350790,22.9991683374
320,D07,安平區,0123,上鯤鯓段,448,120.1713858170,22.9993844406
321,D07,安平區,0123,上鯤鯓段,449,120.1713419368,22.9991862971
322,D07,安平區,0123,上鯤鯓段,449-5,120.1712922985,22.9991940887
323,D07,安平區,0123,上鯤鯓段,450,120.1713152830,22.9993977812
324,D07,安平區,0123,上鯤鯓段,450-1,120.1712753382,22.9994048636
325,D07,安平區,0123,上鯤鯓段,450-2,120.1712469828,22.9994102535
326,D07,安平區,0123,上鯤鯓段,451,120.1712428879,22.9992042294
327,D07,安平區,0123,上鯤鯓段,451-1,120.1711927717,22.9992127998
328,D07,安平區,0123,上鯤鯓段,452,120.1711584526,22.9994257333
329,D07,安平區,0123,上鯤鯓段,452-1,120.1711980434,22.9994198325
330,D07,安平區,0123,上鯤鯓段,452-2,120.1712272862,22.9994132177
331,D07,安平區,0123,上鯤鯓段,453,120.1711460238,22.9992215084
332,D07,安平區,0123,上鯤鯓段,453-1,120.1710967350,22.9992311135
333,D07,安平區,0123,上鯤鯓段,454,120.1710937742,22.9994308849
334,D07,安平區,0123,上鯤鯓段,455,120.1710278854,22.9992426142
335,D07,安平區,0123,上鯤鯓段,456,120.1722126267,22.9988084778
336,D07,安平區,0123,上鯤鯓段,456-2,120.1721902095,22.9986875226
337,D07,安平區,0123,上鯤鯓段,456-3,120.1721814463,22.9986470266
338,D07,安平區,0123,上鯤鯓段,456-4,120.1721712668,22.9986002382
339,D07,安平區,0123,上鯤鯓段,456-5,120.1722044089,22.9987538509
340,D07,安平區,0123,上鯤鯓段,456-6,120.1722084049,22.9987720804
341,D07,安平區,0123,上鯤鯓段,456-7,120.1721984402,22.9987256686
342,D07,安平區,0123,上鯤鯓段,457,120.1721592812,22.9984420800
343,D07,安平區,0123,上鯤鯓段,457-1,120.1721092821,22.9984460211
344,D07,安平區,0123,上鯤鯓段,458,120.1720987811,22.9987238176
345,D07,安平區,0123,上鯤鯓段,459,120.1720642957,22.9984544025
346,D07,安平區,0123,上鯤鯓段,459-1,120.1720182326,22.9984619521
347,D07,安平區,0123,上鯤鯓段,460,120.1718981951,22.9987423088
348,D07,安平區,0123,上鯤鯓段,460-1,120.1719415996,22.9988149374
349,D07,安平區,0123,上鯤鯓段,460-2,120.1719774397,22.9988081414
350,D07,安平區,0123,上鯤鯓段,460-3,120.1720126560,22.9988020578
351,D07,安平區,0123,上鯤鯓段,460-4,120.1720480270,22.9987954006
352,D07,安平區,0123,上鯤鯓段,460-5,120.1719749362,22.9987144265
353,D07,安平區,0123,上鯤鯓段,460-6,120.1719668628,22.9986788056
354,D07,安平區,0123,上鯤鯓段,460-7,120.1719594168,22.9986432015
355,D07,安平區,0123,上鯤鯓段,461,120.1719257469,22.9984793653
356,D07,安平區,0123,上鯤鯓段,461-1,120.1719721151,22.9984707915
357,D07,安平區,0123,上鯤鯓段,461-2,120.1718797606,22.9984878141
358,D07,安平區,0123,上鯤鯓段,461-4,120.1718335738,22.9984955177
359,D07,安平區,0123,上鯤鯓段,462,120.1718047929,22.9986975075
360,D07,安平區,0123,上鯤鯓段,462-1,120.1718581154,22.9988300257
361,D07,安平區,0123,上鯤鯓段,462-2,120.1718222111,22.9988374003
362,D07,安平區,0123,上鯤鯓段,462-3,120.1717869728,22.9988434748
363,D07,安平區,0123,上鯤鯓段,462-4,120.1717512119,22.9988503624
364,D07,安平區,0123,上鯤鯓段,462-5,120.1717855188,22.9987499471
365,D07,安平區,0123,上鯤鯓段,462-6,120.1717774038,22.9987140044
366,D07,安平區,0123,上鯤鯓段,462-7,120.1717697580,22.9986777942
367,D07,安平區,0123,上鯤鯓段,463,120.1717860293,22.9985047161
368,D07,安平區,0123,上鯤鯓段,463-1,120.1717366463,22.9985140088
369,D07,安平區,0123,上鯤鯓段,463-2,120.1716874731,22.9985233309
370,D07,安平區,0123,上鯤鯓段,464,120.1717123832,22.9988672288
371,D07,安平區,0123,上鯤鯓段,464-1,120.1716526859,22.9988057104
372,D07,安平區,0123,上鯤鯓段,464-2,120.1716077071,22.9988133940
373,D07,安平區,0123,上鯤鯓段,464-3,120.1715620984,22.9988215424
