Seq,區碼,區名,地段碼,地段名,地號,經度,緯度
93,D38,南化區,8014,南化段,2385,120.5056215875,23.0347982217
94,D38,南化區,8014,南化段,18,120.5114984940,23.0481813134
95,D38,南化區,8014,南化段,103-3,120.4993091282,23.0351777682
96,D38,南化區,8014,南化段,162,120.4830318836,23.0415632925
97,D38,南化區,8014,南化段,162-5,120.4837892113,23.0414261670
98,D38,南化區,8014,南化段,162-43,120.4865815873,23.0416637406
99,D38,南化區,8014,南化段,162-174,120.4788221128,23.0463810122
100,D38,南化區,8014,南化段,162-324,120.4842547055,23.0414605986
101,D38,南化區,8014,南化段,162-336,120.4857699422,23.0413207941
102,D38,南化區,8014,南化段,162-348,120.4836331814,23.0412629977
103,D38,南化區,8014,南化段,341,120.4971278019,23.0474212376
104,D38,南化區,8014,南化段,372-1,120.4886643360,23.0484461239
105,D38,南化區,8014,南化段,374-1,120.4898949053,23.0479699609
106,D38,南化區,8014,南化段,374-15,120.4925003451,23.0480475913
107,D38,南化區,8014,南化段,390-3,120.4878993663,23.0470685074
108,D38,南化區,8014,南化段,398-1,120.4858483926,23.0481674514
109,D38,南化區,8014,南化段,457,120.4970445065,23.0502161936
110,D38,南化區,8014,南化段,476-2,120.4963435891,23.0481265846
111,D38,南化區,8014,南化段,481-1,120.4957806502,23.0482231848
112,D38,南化區,8014,南化段,512,120.5057323867,23.0498491993
113,D38,南化區,8014,南化段,558,120.4922382852,23.0547083721
114,D38,南化區,8014,南化段,590,120.4971382204,23.0545235903
115,D38,南化區,8014,南化段,595,120.4971727453,23.0552992255
116,D38,南化區,8014,南化段,628-4,120.5088525082,23.0548949834
117,D38,南化區,8014,南化段,706,120.4907205401,23.0551390286
118,D38,南化區,8014,南化段,708,120.4885676359,23.0547061741
119,D38,南化區,8014,南化段,782,120.4836163333,23.0614335862
120,D38,南化區,8014,南化段,782-8,120.4839622953,23.0614153249
121,D38,南化區,8014,南化段,815-17,120.4793372465,23.0691398610
122,D38,南化區,8014,南化段,827-1,120.4793396244,23.0696130784
123,D38,南化區,8014,南化段,890-6,120.4784071627,23.0546967150
124,D38,南化區,8014,南化段,892-1,120.4782165871,23.0559271490
125,D38,南化區,8014,南化段,898,120.4793108627,23.0575645990
126,D38,南化區,8014,南化段,904,120.4799873983,23.0542505422
127,D38,南化區,8014,南化段,921-3,120.4819178667,23.0542435101
128,D38,南化區,8014,南化段,957-1,120.4793155490,23.0483943356
129,D38,南化區,8014,南化段,1001-3,120.4702666119,23.0518170907
130,D38,南化區,8014,南化段,1002,120.4712640884,23.0517069799
131,D38,南化區,8014,南化段,1010-4,120.4776170886,23.0485023468
132,D38,南化區,8014,南化段,1064-1,120.4670242358,23.0483612106
133,D38,南化區,8014,南化段,1103-2,120.4703290497,23.0457586594
134,D38,南化區,8014,南化段,1228-4,120.4708955624,23.0419364798
135,D38,南化區,8014,南化段,1230-3,120.4700664598,23.0413988957
136,D38,南化區,8014,南化段,1241,120.4734672525,23.0415481328
137,D38,南化區,8014,南化段,1279-4,120.4997011797,23.0350024587
138,D38,南化區,8014,南化段,1297-2,120.4627380542,23.0484411543
139,D38,南化區,8014,南化段,1335,120.5057145260,23.0433416604
140,D38,南化區,8014,南化段,1335-1,120.5055778827,23.0431961463
141,D38,南化區,8014,南化段,1337,120.5082872188,23.0415035224
142,D38,南化區,8014,南化段,1363,120.5067392773,23.0407953967
143,D38,南化區,8014,南化段,1365,120.5058201582,23.0418034093
144,D38,南化區,8014,南化段,1367-53,120.5152400302,23.0507077283
145,D38,南化區,8014,南化段,1367-126,120.5139155513,23.0476758948
146,D38,南化區,8014,南化段,1369-4,120.5110445141,23.0415507529
147,D38,南化區,8014,南化段,1370,120.5010894579,23.0533648699
148,D38,南化區,8014,南化段,1370-23,120.5008559767,23.0548078025
149,D38,南化區,8014,南化段,1370-35,120.5038436087,23.0546351197
